Time,Spring_0:a_end,Spring_0:b_end,Ball0:x,Ball1:x
16.71000,0.23835,1.26165,0.13835,1.36165
16.72000,0.23623,1.26377,0.13623,1.36377
16.73000,0.23411,1.26589,0.13411,1.36589
16.74000,0.23200,1.26800,0.13200,1.36800
16.75000,0.22988,1.27012,0.12988,1.37012
16.76000,0.22778,1.27222,0.12778,1.37222
16.77000,0.22567,1.27433,0.12567,1.37433
16.78000,0.22358,1.27642,0.12358,1.37642
16.79000,0.22148,1.27852,0.12148,1.37852
16.80000,0.21940,1.28060,0.11940,1.38060
16.81000,0.21731,1.28269,0.11731,1.38269
16.82000,0.21524,1.28476,0.11524,1.38476
16.83000,0.21317,1.28683,0.11317,1.38683
16.84000,0.21111,1.28889,0.11111,1.38889
16.85000,0.20906,1.29094,0.10906,1.39094
16.86000,0.20701,1.29299,0.10701,1.39299
16.87000,0.20498,1.29502,0.10498,1.39502
16.88000,0.20295,1.29705,0.10295,1.39705
16.89000,0.20093,1.29907,0.10093,1.39907
16.90000,0.19893,1.30107,0.09893,1.40107
16.91000,0.19693,1.30307,0.09693,1.40307
16.92000,0.19494,1.30506,0.09494,1.40506
16.93000,0.19297,1.30703,0.09297,1.40703
16.94000,0.19100,1.30900,0.09100,1.40900
16.95000,0.18905,1.31095,0.08905,1.41095
16.96000,0.18711,1.31289,0.08711,1.41289
16.97000,0.18518,1.31482,0.08518,1.41482
16.98000,0.18327,1.31673,0.08327,1.41673
16.99000,0.18136,1.31864,0.08136,1.41864
17.00000,0.17948,1.32052,0.07948,1.42052
17.01000,0.17760,1.32240,0.07760,1.42240
17.02000,0.17574,1.32426,0.07574,1.42426
17.03000,0.17390,1.32610,0.07390,1.42610
17.04000,0.17207,1.32793,0.07207,1.42793
17.05000,0.17026,1.32974,0.07026,1.42974
17.06000,0.16846,1.33154,0.06846,1.43154
17.07000,0.16668,1.33332,0.06668,1.43332
17.08000,0.16491,1.33509,0.06491,1.43509
17.09000,0.16316,1.33684,0.06316,1.43684
17.10000,0.16143,1.33857,0.06143,1.43857
17.11000,0.15972,1.34028,0.05972,1.44028
17.12000,0.15803,1.34197,0.05803,1.44197
17.13000,0.15635,1.34365,0.05635,1.44365
17.14000,0.15469,1.34531,0.05469,1.44531
17.15000,0.15305,1.34695,0.05305,1.44695
17.16000,0.15144,1.34856,0.05144,1.44856
17.17000,0.14984,1.35016,0.04984,1.45016
17.18000,0.14826,1.35174,0.04826,1.45174
17.19000,0.14670,1.35330,0.04670,1.45330
17.20000,0.14516,1.35484,0.04516,1.45484
17.21000,0.14364,1.35636,0.04364,1.45636
17.22000,0.14215,1.35785,0.04215,1.45785
17.23000,0.14067,1.35933,0.04067,1.45933
17.24000,0.13922,1.36078,0.03922,1.46078
17.25000,0.13779,1.36221,0.03779,1.46221
17.26000,0.13638,1.36362,0.03638,1.46362
17.27000,0.13499,1.36501,0.03499,1.46501
17.28000,0.13363,1.36637,0.03363,1.46637
17.29000,0.13229,1.36771,0.03229,1.46771
17.30000,0.13098,1.36902,0.03098,1.46902
17.31000,0.12969,1.37031,0.02969,1.47031
17.32000,0.12842,1.37158,0.02842,1.47158
17.33000,0.12717,1.37283,0.02717,1.47283
17.34000,0.12596,1.37404,0.02596,1.47404
17.35000,0.12476,1.37524,0.02476,1.47524
17.36000,0.12359,1.37641,0.02359,1.47641
17.37000,0.12245,1.37755,0.02245,1.47755
17.38000,0.12133,1.37867,0.02133,1.47867
17.39000,0.12024,1.37976,0.02024,1.47976
17.40000,0.11917,1.38083,0.01917,1.48083
17.41000,0.11813,1.38187,0.01813,1.48187
17.42000,0.11712,1.38288,0.01712,1.48288
17.43000,0.11613,1.38387,0.01613,1.48387
17.44000,0.11517,1.38483,0.01517,1.48483
17.45000,0.11424,1.38576,0.01424,1.48576
17.46000,0.11333,1.38667,0.01333,1.48667
17.47000,0.11245,1.38755,0.01245,1.48755
17.48000,0.11160,1.38840,0.01160,1.48840
17.49000,0.11077,1.38923,0.01077,1.48923
17.50000,0.10998,1.39002,0.00998,1.49002
17.51000,0.10921,1.39079,0.00921,1.49079
17.52000,0.10847,1.39153,0.00847,1.49153
17.53000,0.10776,1.39224,0.00776,1.49224
17.54000,0.10707,1.39293,0.00707,1.49293
17.55000,0.10642,1.39358,0.00642,1.49358
17.56000,0.10579,1.39421,0.00579,1.49421
17.57000,0.10520,1.39480,0.00520,1.49480
17.58000,0.10463,1.39537,0.00463,1.49537
17.59000,0.10409,1.39591,0.00409,1.49591
17.60000,0.10358,1.39642,0.00358,1.49642
17.61000,0.10310,1.39690,0.00310,1.49690
17.62000,0.10265,1.39735,0.00265,1.49735
17.63000,0.10223,1.39777,0.00223,1.49777
17.64000,0.10183,1.39817,0.00183,1.49817
17.65000,0.10147,1.39853,0.00147,1.49853
17.66000,0.10114,1.39886,0.00114,1.49886
17.67000,0.10084,1.39916,0.00084,1.49916
17.68000,0.10056,1.39944,0.00056,1.49944
17.69000,0.10032,1.39968,0.00032,1.49968
17.70000,0.10011,1.39989,0.00011,1.49989
17.71000,0.09992,1.40008,-0.00008,1.50008
17.72000,0.09977,1.40023,-0.00023,1.50023
17.73000,0.09965,1.40035,-0.00035,1.50035
17.74000,0.09955,1.40045,-0.00045,1.50045
17.75000,0.09949,1.40051,-0.00051,1.50051
17.76000,0.09946,1.40054,-0.00054,1.50054
17.77000,0.09945,1.40055,-0.00055,1.50055
17.78000,0.09948,1.40052,-0.00052,1.50052
17.79000,0.09954,1.40046,-0.00046,1.50046
17.80000,0.09962,1.40038,-0.00038,1.50038
17.81000,0.09974,1.40026,-0.00026,1.50026
17.82000,0.09989,1.40011,-0.00011,1.50011
17.83000,0.10007,1.39993,0.00007,1.49993
17.84000,0.10027,1.39973,0.00027,1.49973
17.85000,0.10051,1.39949,0.00051,1.49949
17.86000,0.10078,1.39922,0.00078,1.49922
17.87000,0.10108,1.39892,0.00108,1.49892
17.88000,0.10140,1.39860,0.00140,1.49860
17.89000,0.10176,1.39824,0.00176,1.49824
17.90000,0.10215,1.39785,0.00215,1.49785
17.91000,0.10256,1.39744,0.00256,1.49744
17.92000,0.10301,1.39699,0.00301,1.49699
17.93000,0.10348,1.39652,0.00348,1.49652
17.94000,0.10399,1.39601,0.00399,1.49601
17.95000,0.10452,1.39548,0.00452,1.49548
17.96000,0.10508,1.39492,0.00508,1.49492
17.97000,0.10567,1.39433,0.00567,1.49433
17.98000,0.10629,1.39371,0.00629,1.49371
17.99000,0.10694,1.39306,0.00694,1.49306
18.00000,0.10762,1.39238,0.00762,1.49238
18.01000,0.10833,1.39167,0.00833,1.49167
18.02000,0.10906,1.39094,0.00906,1.49094
18.03000,0.10982,1.39018,0.00982,1.49018
18.04000,0.11061,1.38939,0.01061,1.48939
18.05000,0.11143,1.38857,0.01143,1.48857
18.06000,0.11228,1.38772,0.01228,1.48772
18.07000,0.11315,1.38685,0.01315,1.48685
18.08000,0.11405,1.38595,0.01405,1.48595
18.09000,0.11498,1.38502,0.01498,1.48502
18.10000,0.11594,1.38406,0.01594,1.48406
18.11000,0.11692,1.38308,0.01692,1.48308
18.12000,0.11793,1.38207,0.01793,1.48207
18.13000,0.11896,1.38104,0.01896,1.48104
18.14000,0.12003,1.37997,0.02003,1.47997
18.15000,0.12111,1.37889,0.02111,1.47889
18.16000,0.12223,1.37777,0.02223,1.47777
18.17000,0.12336,1.37664,0.02336,1.47664
18.18000,0.12453,1.37547,0.02453,1.47547
18.19000,0.12572,1.37428,0.02572,1.47428
18.20000,0.12693,1.37307,0.02693,1.47307
18.21000,0.12817,1.37183,0.02817,1.47183
18.22000,0.12943,1.37057,0.02943,1.47057
18.23000,0.13072,1.36928,0.03072,1.46928
18.24000,0.13203,1.36797,0.03203,1.46797
18.25000,0.13337,1.36663,0.03337,1.46663
18.26000,0.13472,1.36528,0.03472,1.46528
18.27000,0.13611,1.36389,0.03611,1.46389
18.28000,0.13751,1.36249,0.03751,1.46249
18.29000,0.13894,1.36106,0.03894,1.46106
18.30000,0.14038,1.35962,0.04038,1.45962
18.31000,0.14186,1.35814,0.04186,1.45814
18.32000,0.14335,1.35665,0.04335,1.45665
18.33000,0.14486,1.35514,0.04486,1.45514
18.34000,0.14640,1.35360,0.04640,1.45360
18.35000,0.14795,1.35205,0.04795,1.45205
18.36000,0.14953,1.35047,0.04953,1.45047
18.37000,0.15112,1.34888,0.05112,1.44888
18.38000,0.15274,1.34726,0.05274,1.44726
18.39000,0.15437,1.34563,0.05437,1.44563
18.40000,0.15603,1.34397,0.05603,1.44397
18.41000,0.15770,1.34230,0.05770,1.44230
18.42000,0.15939,1.34061,0.05939,1.44061
18.43000,0.16110,1.33890,0.06110,1.43890
18.44000,0.16283,1.33717,0.06283,1.43717
18.45000,0.16457,1.33543,0.06457,1.43543
18.46000,0.16634,1.33366,0.06634,1.43366
18.47000,0.16811,1.33189,0.06811,1.43189
18.48000,0.16991,1.33009,0.06991,1.43009
18.49000,0.17172,1.32828,0.07172,1.42828
18.50000,0.17355,1.32645,0.07355,1.42645
18.51000,0.17539,1.32461,0.07539,1.42461
18.52000,0.17725,1.32275,0.07725,1.42275
18.53000,0.17912,1.32088,0.07912,1.42088
18.54000,0.18100,1.31900,0.08100,1.41900
18.55000,0.18290,1.31710,0.08290,1.41710
18.56000,0.18481,1.31519,0.08481,1.41519
18.57000,0.18674,1.31326,0.08674,1.41326
18.58000,0.18868,1.31132,0.08868,1.41132
18.59000,0.19063,1.30937,0.09063,1.40937
18.60000,0.19259,1.30741,0.09259,1.40741
18.61000,0.19457,1.30543,0.09457,1.40543
18.62000,0.19655,1.30345,0.09655,1.40345
18.63000,0.19855,1.30145,0.09855,1.40145
18.64000,0.20056,1.29944,0.10056,1.39944
18.65000,0.20257,1.29743,0.10257,1.39743
18.66000,0.20460,1.29540,0.10460,1.39540
18.67000,0.20663,1.29337,0.10663,1.39337
18.68000,0.20868,1.29132,0.10868,1.39132
18.69000,0.21073,1.28927,0.11073,1.38927
18.70000,0.21279,1.28721,0.11279,1.38721
18.71000,0.21485,1.28515,0.11485,1.38515
18.72000,0.21693,1.28307,0.11693,1.38307
18.73000,0.21901,1.28099,0.11901,1.38099
18.74000,0.22110,1.27890,0.12110,1.37890
18.75000,0.22319,1.27681,0.12319,1.37681
18.76000,0.22529,1.27471,0.12529,1.37471
18.77000,0.22739,1.27261,0.12739,1.37261
18.78000,0.22950,1.27050,0.12950,1.37050
18.79000,0.23161,1.26839,0.13161,1.36839
18.80000,0.23372,1.26628,0.13372,1.36628
18.81000,0.23584,1.26416,0.13584,1.36416
18.82000,0.23796,1.26204,0.13796,1.36204
18.83000,0.24009,1.25991,0.14009,1.35991
18.84000,0.24221,1.25779,0.14221,1.35779
18.85000,0.24434,1.25566,0.14434,1.35566
18.86000,0.24647,1.25353,0.14647,1.35353
18.87000,0.24860,1.25140,0.14860,1.35140
18.88000,0.25073,1.24927,0.15073,1.34927
18.89000,0.25286,1.24714,0.15286,1.34714
18.90000,0.25499,1.24501,0.15499,1.34501
18.91000,0.25712,1.24288,0.15712,1.34288
18.92000,0.25924,1.24076,0.15924,1.34076
18.93000,0.26137,1.23863,0.16137,1.33863
18.94000,0.26349,1.23651,0.16349,1.33651
18.95000,0.26561,1.23439,0.16561,1.33439
18.96000,0.26773,1.23227,0.16773,1.33227
18.97000,0.26984,1.23016,0.16984,1.33016
18.98000,0.27195,1.22805,0.17195,1.32805
18.99000,0.27405,1.22595,0.17405,1.32595
19.00000,0.27615,1.22385,0.17615,1.32385
19.01000,0.27825,1.22175,0.17825,1.32175
19.02000,0.28034,1.21966,0.18034,1.31966
19.03000,0.28242,1.21758,0.18242,1.31758
19.04000,0.28450,1.21550,0.18450,1.31550
19.05000,0.28657,1.21343,0.18657,1.31343
19.06000,0.28863,1.21137,0.18863,1.31137
19.07000,0.29068,1.20932,0.19068,1.30932
19.08000,0.29273,1.20727,0.19273,1.30727
19.09000,0.29477,1.20523,0.19477,1.30523
19.10000,0.29680,1.20320,0.19680,1.30320
19.11000,0.29882,1.20118,0.19882,1.30118
19.12000,0.30083,1.19917,0.20083,1.29917
19.13000,0.30283,1.19717,0.20283,1.29717
19.14000,0.30481,1.19519,0.20481,1.29519
19.15000,0.30679,1.19321,0.20679,1.29321
19.16000,0.30876,1.19124,0.20876,1.29124
19.17000,0.31072,1.18928,0.21072,1.28928
19.18000,0.31266,1.18734,0.21266,1.28734
19.19000,0.31459,1.18541,0.21459,1.28541
19.20000,0.31651,1.18349,0.21651,1.28349
19.21000,0.31841,1.18159,0.21841,1.28159
19.22000,0.32030,1.17970,0.22030,1.27970
19.23000,0.32218,1.17782,0.22218,1.27782
19.24000,0.32404,1.17596,0.22404,1.27596
19.25000,0.32589,1.17411,0.22589,1.27411
19.26000,0.32772,1.17228,0.22772,1.27228
19.27000,0.32954,1.17046,0.22954,1.27046
19.28000,0.33134,1.16866,0.23134,1.26866
19.29000,0.33312,1.16688,0.23312,1.26688
19.30000,0.33489,1.16511,0.23489,1.26511
19.31000,0.33664,1.16336,0.23664,1.26336
19.32000,0.33837,1.16163,0.23837,1.26163
19.33000,0.34009,1.15991,0.24009,1.25991
19.34000,0.34179,1.15821,0.24179,1.25821
19.35000,0.34347,1.15653,0.24347,1.25653
19.36000,0.34513,1.15487,0.24513,1.25487
19.37000,0.34677,1.15323,0.24677,1.25323
19.38000,0.34839,1.15161,0.24839,1.25161
19.39000,0.34999,1.15001,0.24999,1.25001
19.40000,0.35158,1.14842,0.25158,1.24842
19.41000,0.35314,1.14686,0.25314,1.24686
19.42000,0.35468,1.14532,0.25468,1.24532
19.43000,0.35620,1.14380,0.25620,1.24380
19.44000,0.35770,1.14230,0.25770,1.24230
19.45000,0.35918,1.14082,0.25918,1.24082
19.46000,0.36064,1.13936,0.26064,1.23936
19.47000,0.36207,1.13793,0.26207,1.23793
19.48000,0.36348,1.13652,0.26348,1.23652
19.49000,0.36487,1.13513,0.26487,1.23513
19.50000,0.36624,1.13376,0.26624,1.23376
19.51000,0.36758,1.13242,0.26758,1.23242
19.52000,0.36890,1.13110,0.26890,1.23110
19.53000,0.37020,1.12980,0.27020,1.22980
19.54000,0.37147,1.12853,0.27147,1.22853
19.55000,0.37271,1.12729,0.27271,1.22729
19.56000,0.37394,1.12606,0.27394,1.22606
19.57000,0.37513,1.12487,0.27513,1.22487
19.58000,0.37631,1.12369,0.27631,1.22369
19.59000,0.37746,1.12254,0.27746,1.22254
19.60000,0.37858,1.12142,0.27858,1.22142
19.61000,0.37967,1.12033,0.27967,1.22033
19.62000,0.38074,1.11926,0.28074,1.21926
19.63000,0.38179,1.11821,0.28179,1.21821
19.64000,0.38281,1.11719,0.28281,1.21719
19.65000,0.38380,1.11620,0.28380,1.21620
19.66000,0.38476,1.11524,0.28476,1.21524
19.67000,0.38570,1.11430,0.28570,1.21430
19.68000,0.38661,1.11339,0.28661,1.21339
19.69000,0.38749,1.11251,0.28749,1.21251
19.70000,0.38835,1.11165,0.28835,1.21165
19.71000,0.38918,1.11082,0.28918,1.21082
19.72000,0.38998,1.11002,0.28998,1.21002
19.73000,0.39075,1.10925,0.29075,1.20925
19.74000,0.39149,1.10851,0.29149,1.20851
19.75000,0.39221,1.10779,0.29221,1.20779
19.76000,0.39290,1.10710,0.29290,1.20710
19.77000,0.39356,1.10644,0.29356,1.20644
19.78000,0.39419,1.10581,0.29419,1.20581
19.79000,0.39479,1.10521,0.29479,1.20521
19.80000,0.39536,1.10464,0.29536,1.20464
19.81000,0.39590,1.10410,0.29590,1.20410
19.82000,0.39642,1.10358,0.29642,1.20358
19.83000,0.39690,1.10310,0.29690,1.20310
19.84000,0.39736,1.10264,0.29736,1.20264
19.85000,0.39778,1.10222,0.29778,1.20222
19.86000,0.39818,1.10182,0.29818,1.20182
19.87000,0.39855,1.10145,0.29855,1.20145
19.88000,0.39888,1.10112,0.29888,1.20112
19.89000,0.39919,1.10081,0.29919,1.20081
19.90000,0.39947,1.10053,0.29947,1.20053
19.91000,0.39972,1.10028,0.29972,1.20028
19.92000,0.39993,1.10007,0.29993,1.20007
19.93000,0.40012,1.09988,0.30012,1.19988
19.94000,0.40028,1.09972,0.30028,1.19972
19.95000,0.40041,1.09959,0.30041,1.19959
19.96000,0.40050,1.09950,0.30050,1.19950
19.97000,0.40057,1.09943,0.30057,1.19943
19.98000,0.40061,1.09939,0.30061,1.19939
19.99000,0.40062,1.09938,0.30062,1.19938
20.00000,0.40059,1.09941,0.30059,1.19941
20.01000,0.40054,1.09946,0.30054,1.19946
20.02000,0.40046,1.09954,0.30046,1.19954
20.03000,0.40034,1.09966,0.30034,1.19966
20.04000,0.40020,1.09980,0.30020,1.19980
20.05000,0.40003,1.09997,0.30003,1.19997
20.06000,0.39982,1.10018,0.29982,1.20018
20.07000,0.39959,1.10041,0.29959,1.20041
20.08000,0.39933,1.10067,0.29933,1.20067
20.09000,0.39903,1.10097,0.29903,1.20097
20.10000,0.39871,1.10129,0.29871,1.20129
20.11000,0.39836,1.10164,0.29836,1.20164
20.12000,0.39797,1.10203,0.29797,1.20203
20.13000,0.39756,1.10244,0.29756,1.20244
20.14000,0.39712,1.10288,0.29712,1.20288
20.15000,0.39665,1.10335,0.29665,1.20335
20.16000,0.39615,1.10385,0.29615,1.20385
20.17000,0.39562,1.10438,0.29562,1.20438
20.18000,0.39506,1.10494,0.29506,1.20494
20.19000,0.39447,1.10553,0.29447,1.20553
20.20000,0.39386,1.10614,0.29386,1.20614
20.21000,0.39321,1.10679,0.29321,1.20679
20.22000,0.39254,1.10746,0.29254,1.20746
20.23000,0.39183,1.10817,0.29183,1.20817
20.24000,0.39110,1.10890,0.29110,1.20890
20.25000,0.39034,1.10966,0.29034,1.20966
20.26000,0.38956,1.11044,0.28956,1.21044
20.27000,0.38874,1.11126,0.28874,1.21126
20.28000,0.38790,1.11210,0.28790,1.21210
20.29000,0.38703,1.11297,0.28703,1.21297
20.30000,0.38613,1.11387,0.28613,1.21387
20.31000,0.38521,1.11479,0.28521,1.21479
20.32000,0.38425,1.11575,0.28425,1.21575
20.33000,0.38327,1.11673,0.28327,1.21673
20.34000,0.38227,1.11773,0.28227,1.21773
20.35000,0.38124,1.11876,0.28124,1.21876
20.36000,0.38018,1.11982,0.28018,1.21982
20.37000,0.37909,1.12091,0.27909,1.22091
20.38000,0.37798,1.12202,0.27798,1.22202
20.39000,0.37685,1.12315,0.27685,1.22315
20.40000,0.37569,1.12431,0.27569,1.22431
20.41000,0.37450,1.12550,0.27450,1.22550
20.42000,0.37329,1.12671,0.27329,1.22671
20.43000,0.37205,1.12795,0.27205,1.22795
20.44000,0.37079,1.12921,0.27079,1.22921
20.45000,0.36951,1.13049,0.26951,1.23049
20.46000,0.36820,1.13180,0.26820,1.23180
20.47000,0.36687,1.13313,0.26687,1.23313
20.48000,0.36551,1.13449,0.26551,1.23449
20.49000,0.36413,1.13587,0.26413,1.23587
20.50000,0.36273,1.13727,0.26273,1.23727
20.51000,0.36131,1.13869,0.26131,1.23869
20.52000,0.35986,1.14014,0.25986,1.24014
20.53000,0.35839,1.14161,0.25839,1.24161
20.54000,0.35690,1.14310,0.25690,1.24310
20.55000,0.35539,1.14461,0.25539,1.24461
20.56000,0.35386,1.14614,0.25386,1.24614
20.57000,0.35231,1.14769,0.25231,1.24769
20.58000,0.35073,1.14927,0.25073,1.24927
20.59000,0.34914,1.15086,0.24914,1.25086
20.60000,0.34752,1.15248,0.24752,1.25248
20.61000,0.34589,1.15411,0.24589,1.25411
20.62000,0.34424,1.15576,0.24424,1.25576
20.63000,0.34257,1.15743,0.24257,1.25743
20.64000,0.34088,1.15912,0.24088,1.25912
20.65000,0.33917,1.16083,0.23917,1.26083
20.66000,0.33744,1.16256,0.23744,1.26256
20.67000,0.33570,1.16430,0.23570,1.26430
20.68000,0.33394,1.16606,0.23394,1.26606
20.69000,0.33216,1.16784,0.23216,1.26784
20.70000,0.33037,1.16963,0.23037,1.26963
20.71000,0.32856,1.17144,0.22856,1.27144
20.72000,0.32674,1.17326,0.22674,1.27326
20.73000,0.32489,1.17511,0.22489,1.27511
20.74000,0.32304,1.17696,0.22304,1.27696
20.75000,0.32117,1.17883,0.22117,1.27883
20.76000,0.31928,1.18072,0.21928,1.28072
20.77000,0.31739,1.18261,0.21739,1.28261
20.78000,0.31547,1.18453,0.21547,1.28453
20.79000,0.31355,1.18645,0.21355,1.28645
20.80000,0.31161,1.18839,0.21161,1.28839
20.81000,0.30966,1.19034,0.20966,1.29034
20.82000,0.30770,1.19230,0.20770,1.29230
20.83000,0.30572,1.19428,0.20572,1.29428
20.84000,0.30374,1.19626,0.20374,1.29626
20.85000,0.30174,1.19826,0.20174,1.29826
20.86000,0.29974,1.20026,0.19974,1.30026
20.87000,0.29772,1.20228,0.19772,1.30228
20.88000,0.29570,1.20430,0.19570,1.30430
20.89000,0.29366,1.20634,0.19366,1.30634
20.90000,0.29162,1.20838,0.19162,1.30838
20.91000,0.28957,1.21043,0.18957,1.31043
20.92000,0.28751,1.21249,0.18751,1.31249
20.93000,0.28544,1.21456,0.18544,1.31456
20.94000,0.28337,1.21663,0.18337,1.31663
20.95000,0.28129,1.21871,0.18129,1.31871
20.96000,0.27920,1.22080,0.17920,1.32080
20.97000,0.27711,1.22289,0.17711,1.32289
20.98000,0.27501,1.22499,0.17501,1.32499
20.99000,0.27290,1.22710,0.17290,1.32710
21.00000,0.27080,1.22920,0.17080,1.32920
21.01000,0.26868,1.23132,0.16868,1.33132
21.02000,0.26657,1.23343,0.16657,1.33343
21.03000,0.26445,1.23555,0.16445,1.33555
21.04000,0.26233,1.23767,0.16233,1.33767
21.05000,0.26020,1.23980,0.16020,1.33980
21.06000,0.25808,1.24192,0.15808,1.34192
21.07000,0.25595,1.24405,0.15595,1.34405
21.08000,0.25382,1.24618,0.15382,1.34618
21.09000,0.25169,1.24831,0.15169,1.34831
21.10000,0.24956,1.25044,0.14956,1.35044
21.11000,0.24743,1.25257,0.14743,1.35257
21.12000,0.24530,1.25470,0.14530,1.35470
21.13000,0.24317,1.25683,0.14317,1.35683
21.14000,0.24104,1.25896,0.14104,1.35896
21.15000,0.23891,1.26109,0.13891,1.36109
21.16000,0.23679,1.26321,0.13679,1.36321
21.17000,0.23467,1.26533,0.13467,1.36533
21.18000,0.23255,1.26745,0.13255,1.36745
21.19000,0.23044,1.26956,0.13044,1.36956
21.20000,0.22833,1.27167,0.12833,1.37167
21.21000,0.22622,1.27378,0.12622,1.37378
21.22000,0.22412,1.27588,0.12412,1.37588
21.23000,0.22202,1.27798,0.12202,1.37798
21.24000,0.21993,1.28007,0.11993,1.38007
21.25000,0.21785,1.28215,0.11785,1.38215
21.26000,0.21577,1.28423,0.11577,1.38423
21.27000,0.21370,1.28630,0.11370,1.38630
21.28000,0.21163,1.28837,0.11163,1.38837
21.29000,0.20958,1.29042,0.10958,1.39042
21.30000,0.20753,1.29247,0.10753,1.39247
21.31000,0.20549,1.29451,0.10549,1.39451
21.32000,0.20346,1.29654,0.10346,1.39654
21.33000,0.20143,1.29857,0.10143,1.39857
21.34000,0.19942,1.30058,0.09942,1.40058
21.35000,0.19742,1.30258,0.09742,1.40258
21.36000,0.19543,1.30457,0.09543,1.40457
21.37000,0.19345,1.30655,0.09345,1.40655
21.38000,0.19148,1.30852,0.09148,1.40852
21.39000,0.18952,1.31048,0.08952,1.41048
21.40000,0.18758,1.31242,0.08758,1.41242
21.41000,0.18564,1.31436,0.08564,1.41436
21.42000,0.18372,1.31628,0.08372,1.41628
21.43000,0.18182,1.31818,0.08182,1.41818
21.44000,0.17992,1.32008,0.07992,1.42008
21.45000,0.17804,1.32196,0.07804,1.42196
21.46000,0.17618,1.32382,0.07618,1.42382
21.47000,0.17433,1.32567,0.07433,1.42567
21.48000,0.17249,1.32751,0.07249,1.42751
21.49000,0.17067,1.32933,0.07067,1.42933
21.50000,0.16887,1.33113,0.06887,1.43113
21.51000,0.16708,1.33292,0.06708,1.43292
21.52000,0.16531,1.33469,0.06531,1.43469
21.53000,0.16356,1.33644,0.06356,1.43644
21.54000,0.16182,1.33818,0.06182,1.43818
21.55000,0.16010,1.33990,0.06010,1.43990
21.56000,0.15840,1.34160,0.05840,1.44160
21.57000,0.15672,1.34328,0.05672,1.44328
21.58000,0.15505,1.34495,0.05505,1.44495
21.59000,0.15341,1.34659,0.05341,1.44659
21.60000,0.15178,1.34822,0.05178,1.44822
21.61000,0.15018,1.34982,0.05018,1.44982
21.62000,0.14859,1.35141,0.04859,1.45141
21.63000,0.14702,1.35298,0.04702,1.45298
21.64000,0.14548,1.35452,0.04548,1.45452
21.65000,0.14395,1.35605,0.04395,1.45605
21.66000,0.14245,1.35755,0.04245,1.45755
21.67000,0.14097,1.35903,0.04097,1.45903
21.68000,0.13951,1.36049,0.03951,1.46049
21.69000,0.13807,1.36193,0.03807,1.46193
21.70000,0.13666,1.36334,0.03666,1.46334
21.71000,0.13526,1.36474,0.03526,1.46474
21.72000,0.13389,1.36611,0.03389,1.46611
21.73000,0.13255,1.36745,0.03255,1.46745
21.74000,0.13122,1.36878,0.03122,1.46878
21.75000,0.12992,1.37008,0.02992,1.47008
21.76000,0.12865,1.37135,0.02865,1.47135
21.77000,0.12740,1.37260,0.02740,1.47260
21.78000,0.12617,1.37383,0.02617,1.47383
21.79000,0.12497,1.37503,0.02497,1.47503
21.80000,0.12379,1.37621,0.02379,1.47621
21.81000,0.12264,1.37736,0.02264,1.47736
21.82000,0.12152,1.37848,0.02152,1.47848
21.83000,0.12042,1.37958,0.02042,1.47958
21.84000,0.11934,1.38066,0.01934,1.48066
21.85000,0.11829,1.38171,0.01829,1.48171
21.86000,0.11727,1.38273,0.01727,1.48273
21.87000,0.11627,1.38373,0.01627,1.48373
21.88000,0.11531,1.38469,0.01531,1.48469
21.89000,0.11436,1.38564,0.01436,1.48564
21.90000,0.11345,1.38655,0.01345,1.48655
21.91000,0.11256,1.38744,0.01256,1.48744
21.92000,0.11170,1.38830,0.01170,1.48830
21.93000,0.11087,1.38913,0.01087,1.48913
21.94000,0.11007,1.38993,0.01007,1.48993
21.95000,0.10929,1.39071,0.00929,1.49071
21.96000,0.10854,1.39146,0.00854,1.49146
21.97000,0.10782,1.39218,0.00782,1.49218
21.98000,0.10713,1.39287,0.00713,1.49287
21.99000,0.10647,1.39353,0.00647,1.49353
22.00000,0.10583,1.39417,0.00583,1.49417
22.01000,0.10523,1.39477,0.00523,1.49477
22.02000,0.10465,1.39535,0.00465,1.49535
22.03000,0.10410,1.39590,0.00410,1.49590
22.04000,0.10358,1.39642,0.00358,1.49642
22.05000,0.10310,1.39690,0.00310,1.49690
22.06000,0.10264,1.39736,0.00264,1.49736
22.07000,0.10221,1.39779,0.00221,1.49779
22.08000,0.10181,1.39819,0.00181,1.49819
22.09000,0.10143,1.39857,0.00143,1.49857
22.10000,0.10109,1.39891,0.00109,1.49891
22.11000,0.10078,1.39922,0.00078,1.49922
22.12000,0.10050,1.39950,0.00050,1.49950
22.13000,0.10025,1.39975,0.00025,1.49975
22.14000,0.10003,1.39997,0.00003,1.49997
22.15000,0.09983,1.40017,-0.00017,1.50017
22.16000,0.09967,1.40033,-0.00033,1.50033
22.17000,0.09954,1.40046,-0.00046,1.50046
22.18000,0.09944,1.40056,-0.00056,1.50056
22.19000,0.09937,1.40063,-0.00063,1.50063
22.20000,0.09933,1.40067,-0.00067,1.50067
22.21000,0.09932,1.40068,-0.00068,1.50068
22.22000,0.09934,1.40066,-0.00066,1.50066
22.23000,0.09938,1.40062,-0.00062,1.50062
22.24000,0.09946,1.40054,-0.00054,1.50054
22.25000,0.09957,1.40043,-0.00043,1.50043
22.26000,0.09971,1.40029,-0.00029,1.50029
22.27000,0.09988,1.40012,-0.00012,1.50012
