Time,Spring_0:a_end,Spring_0:b_end,FixedHook0:x,Block0:x
12.66000,0.05000,1.45027,0.00000,1.50027
12.67000,0.05000,1.45011,0.00000,1.50011
12.68000,0.05000,1.44991,0.00000,1.49991
12.69000,0.05000,1.44967,0.00000,1.49967
12.70000,0.05000,1.44939,0.00000,1.49939
12.71000,0.05000,1.44907,0.00000,1.49907
12.72000,0.05000,1.44872,0.00000,1.49872
12.73000,0.05000,1.44832,0.00000,1.49832
12.74000,0.05000,1.44788,0.00000,1.49788
12.75000,0.05000,1.44741,0.00000,1.49741
12.76000,0.05000,1.44689,0.00000,1.49689
12.77000,0.05000,1.44634,0.00000,1.49634
12.78000,0.05000,1.44574,0.00000,1.49574
12.79000,0.05000,1.44511,0.00000,1.49511
12.80000,0.05000,1.44444,0.00000,1.49444
12.81000,0.05000,1.44373,0.00000,1.49373
12.82000,0.05000,1.44297,0.00000,1.49297
12.83000,0.05000,1.44219,0.00000,1.49219
12.84000,0.05000,1.44136,0.00000,1.49136
12.85000,0.05000,1.44049,0.00000,1.49049
12.86000,0.05000,1.43958,0.00000,1.48958
12.87000,0.05000,1.43864,0.00000,1.48864
12.88000,0.05000,1.43766,0.00000,1.48766
12.89000,0.05000,1.43664,0.00000,1.48664
12.90000,0.05000,1.43558,0.00000,1.48558
12.91000,0.05000,1.43448,0.00000,1.48448
12.92000,0.05000,1.43334,0.00000,1.48334
12.93000,0.05000,1.43217,0.00000,1.48217
12.94000,0.05000,1.43096,0.00000,1.48096
12.95000,0.05000,1.42971,0.00000,1.47971
12.96000,0.05000,1.42842,0.00000,1.47842
12.97000,0.05000,1.42710,0.00000,1.47710
12.98000,0.05000,1.42574,0.00000,1.47574
12.99000,0.05000,1.42434,0.00000,1.47434
13.00000,0.05000,1.42290,0.00000,1.47290
13.01000,0.05000,1.42143,0.00000,1.47143
13.02000,0.05000,1.41992,0.00000,1.46992
13.03000,0.05000,1.41838,0.00000,1.46838
13.04000,0.05000,1.41679,0.00000,1.46679
13.05000,0.05000,1.41518,0.00000,1.46518
13.06000,0.05000,1.41352,0.00000,1.46352
13.07000,0.05000,1.41183,0.00000,1.46183
13.08000,0.05000,1.41010,0.00000,1.46010
13.09000,0.05000,1.40834,0.00000,1.45834
13.10000,0.05000,1.40654,0.00000,1.45654
13.11000,0.05000,1.40471,0.00000,1.45471
13.12000,0.05000,1.40284,0.00000,1.45284
13.13000,0.05000,1.40094,0.00000,1.45094
13.14000,0.05000,1.39900,0.00000,1.44900
13.15000,0.05000,1.39703,0.00000,1.44703
13.16000,0.05000,1.39502,0.00000,1.44502
13.17000,0.05000,1.39298,0.00000,1.44298
13.18000,0.05000,1.39090,0.00000,1.44090
13.19000,0.05000,1.38879,0.00000,1.43879
13.20000,0.05000,1.38665,0.00000,1.43665
13.21000,0.05000,1.38448,0.00000,1.43448
13.22000,0.05000,1.38227,0.00000,1.43227
13.23000,0.05000,1.38003,0.00000,1.43003
13.24000,0.05000,1.37775,0.00000,1.42775
13.25000,0.05000,1.37544,0.00000,1.42544
13.26000,0.05000,1.37311,0.00000,1.42311
13.27000,0.05000,1.37073,0.00000,1.42073
13.28000,0.05000,1.36833,0.00000,1.41833
13.29000,0.05000,1.36590,0.00000,1.41590
13.30000,0.05000,1.36343,0.00000,1.41343
13.31000,0.05000,1.36094,0.00000,1.41094
13.32000,0.05000,1.35841,0.00000,1.40841
13.33000,0.05000,1.35585,0.00000,1.40585
13.34000,0.05000,1.35326,0.00000,1.40326
13.35000,0.05000,1.35064,0.00000,1.40064
13.36000,0.05000,1.34799,0.00000,1.39799
13.37000,0.05000,1.34532,0.00000,1.39532
13.38000,0.05000,1.34261,0.00000,1.39261
13.39000,0.05000,1.33987,0.00000,1.38987
13.40000,0.05000,1.33711,0.00000,1.38711
13.41000,0.05000,1.33432,0.00000,1.38432
13.42000,0.05000,1.33150,0.00000,1.38150
13.43000,0.05000,1.32865,0.00000,1.37865
13.44000,0.05000,1.32577,0.00000,1.37577
13.45000,0.05000,1.32287,0.00000,1.37287
13.46000,0.05000,1.31994,0.00000,1.36994
13.47000,0.05000,1.31698,0.00000,1.36698
13.48000,0.05000,1.31399,0.00000,1.36399
13.49000,0.05000,1.31098,0.00000,1.36098
13.50000,0.05000,1.30795,0.00000,1.35795
13.51000,0.05000,1.30489,0.00000,1.35489
13.52000,0.05000,1.30180,0.00000,1.35180
13.53000,0.05000,1.29869,0.00000,1.34869
13.54000,0.05000,1.29555,0.00000,1.34555
13.55000,0.05000,1.29239,0.00000,1.34239
13.56000,0.05000,1.28921,0.00000,1.33921
13.57000,0.05000,1.28600,0.00000,1.33600
13.58000,0.05000,1.28277,0.00000,1.33277
13.59000,0.05000,1.27951,0.00000,1.32951
13.60000,0.05000,1.27623,0.00000,1.32623
13.61000,0.05000,1.27293,0.00000,1.32293
13.62000,0.05000,1.26961,0.00000,1.31961
13.63000,0.05000,1.26627,0.00000,1.31627
13.64000,0.05000,1.26290,0.00000,1.31290
13.65000,0.05000,1.25952,0.00000,1.30952
13.66000,0.05000,1.25611,0.00000,1.30611
13.67000,0.05000,1.25268,0.00000,1.30268
13.68000,0.05000,1.24923,0.00000,1.29923
13.69000,0.05000,1.24577,0.00000,1.29577
13.70000,0.05000,1.24228,0.00000,1.29228
13.71000,0.05000,1.23877,0.00000,1.28877
13.72000,0.05000,1.23525,0.00000,1.28525
13.73000,0.05000,1.23171,0.00000,1.28171
13.74000,0.05000,1.22815,0.00000,1.27815
13.75000,0.05000,1.22457,0.00000,1.27457
13.76000,0.05000,1.22097,0.00000,1.27097
13.77000,0.05000,1.21736,0.00000,1.26736
13.78000,0.05000,1.21373,0.00000,1.26373
13.79000,0.05000,1.21009,0.00000,1.26009
13.80000,0.05000,1.20642,0.00000,1.25642
13.81000,0.05000,1.20275,0.00000,1.25275
13.82000,0.05000,1.19906,0.00000,1.24906
13.83000,0.05000,1.19535,0.00000,1.24535
13.84000,0.05000,1.19163,0.00000,1.24163
13.85000,0.05000,1.18789,0.00000,1.23789
13.86000,0.05000,1.18414,0.00000,1.23414
13.87000,0.05000,1.18038,0.00000,1.23038
13.88000,0.05000,1.17661,0.00000,1.22661
13.89000,0.05000,1.17282,0.00000,1.22282
13.90000,0.05000,1.16902,0.00000,1.21902
13.91000,0.05000,1.16521,0.00000,1.21521
13.92000,0.05000,1.16139,0.00000,1.21139
13.93000,0.05000,1.15755,0.00000,1.20755
13.94000,0.05000,1.15371,0.00000,1.20371
13.95000,0.05000,1.14985,0.00000,1.19985
13.96000,0.05000,1.14599,0.00000,1.19599
13.97000,0.05000,1.14211,0.00000,1.19211
13.98000,0.05000,1.13823,0.00000,1.18823
13.99000,0.05000,1.13434,0.00000,1.18434
14.00000,0.05000,1.13044,0.00000,1.18044
14.01000,0.05000,1.12653,0.00000,1.17653
14.02000,0.05000,1.12261,0.00000,1.17261
14.03000,0.05000,1.11869,0.00000,1.16869
14.04000,0.05000,1.11476,0.00000,1.16476
14.05000,0.05000,1.11082,0.00000,1.16082
14.06000,0.05000,1.10688,0.00000,1.15688
14.07000,0.05000,1.10293,0.00000,1.15293
14.08000,0.05000,1.09898,0.00000,1.14898
14.09000,0.05000,1.09502,0.00000,1.14502
14.10000,0.05000,1.09106,0.00000,1.14106
14.11000,0.05000,1.08709,0.00000,1.13709
14.12000,0.05000,1.08312,0.00000,1.13312
14.13000,0.05000,1.07915,0.00000,1.12915
14.14000,0.05000,1.07517,0.00000,1.12517
14.15000,0.05000,1.07119,0.00000,1.12119
14.16000,0.05000,1.06721,0.00000,1.11721
14.17000,0.05000,1.06323,0.00000,1.11323
14.18000,0.05000,1.05925,0.00000,1.10925
14.19000,0.05000,1.05526,0.00000,1.10526
14.20000,0.05000,1.05127,0.00000,1.10127
14.21000,0.05000,1.04729,0.00000,1.09729
14.22000,0.05000,1.04330,0.00000,1.09330
14.23000,0.05000,1.03932,0.00000,1.08932
14.24000,0.05000,1.03533,0.00000,1.08533
14.25000,0.05000,1.03135,0.00000,1.08135
14.26000,0.05000,1.02737,0.00000,1.07737
14.27000,0.05000,1.02339,0.00000,1.07339
14.28000,0.05000,1.01942,0.00000,1.06942
14.29000,0.05000,1.01544,0.00000,1.06544
14.30000,0.05000,1.01148,0.00000,1.06148
14.31000,0.05000,1.00751,0.00000,1.05751
14.32000,0.05000,1.00355,0.00000,1.05355
14.33000,0.05000,0.99959,0.00000,1.04959
14.34000,0.05000,0.99564,0.00000,1.04564
14.35000,0.05000,0.99169,0.00000,1.04169
14.36000,0.05000,0.98775,0.00000,1.03775
14.37000,0.05000,0.98382,0.00000,1.03382
14.38000,0.05000,0.97989,0.00000,1.02989
14.39000,0.05000,0.97597,0.00000,1.02597
14.40000,0.05000,0.97206,0.00000,1.02206
14.41000,0.05000,0.96815,0.00000,1.01815
14.42000,0.05000,0.96425,0.00000,1.01425
14.43000,0.05000,0.96036,0.00000,1.01036
14.44000,0.05000,0.95648,0.00000,1.00648
14.45000,0.05000,0.95261,0.00000,1.00261
14.46000,0.05000,0.94875,0.00000,0.99875
14.47000,0.05000,0.94490,0.00000,0.99490
14.48000,0.05000,0.94106,0.00000,0.99106
14.49000,0.05000,0.93723,0.00000,0.98723
14.50000,0.05000,0.93341,0.00000,0.98341
14.51000,0.05000,0.92960,0.00000,0.97960
14.52000,0.05000,0.92580,0.00000,0.97580
14.53000,0.05000,0.92202,0.00000,0.97202
14.54000,0.05000,0.91825,0.00000,0.96825
14.55000,0.05000,0.91449,0.00000,0.96449
14.56000,0.05000,0.91075,0.00000,0.96075
14.57000,0.05000,0.90702,0.00000,0.95702
14.58000,0.05000,0.90330,0.00000,0.95330
14.59000,0.05000,0.89960,0.00000,0.94960
14.60000,0.05000,0.89591,0.00000,0.94591
14.61000,0.05000,0.89224,0.00000,0.94224
14.62000,0.05000,0.88858,0.00000,0.93858
14.63000,0.05000,0.88494,0.00000,0.93494
14.64000,0.05000,0.88132,0.00000,0.93132
14.65000,0.05000,0.87771,0.00000,0.92771
14.66000,0.05000,0.87412,0.00000,0.92412
14.67000,0.05000,0.87055,0.00000,0.92055
14.68000,0.05000,0.86700,0.00000,0.91700
14.69000,0.05000,0.86346,0.00000,0.91346
14.70000,0.05000,0.85994,0.00000,0.90994
14.71000,0.05000,0.85644,0.00000,0.90644
14.72000,0.05000,0.85296,0.00000,0.90296
14.73000,0.05000,0.84950,0.00000,0.89950
14.74000,0.05000,0.84606,0.00000,0.89606
14.75000,0.05000,0.84264,0.00000,0.89264
14.76000,0.05000,0.83924,0.00000,0.88924
14.77000,0.05000,0.83586,0.00000,0.88586
14.78000,0.05000,0.83250,0.00000,0.88250
14.79000,0.05000,0.82916,0.00000,0.87916
14.80000,0.05000,0.82585,0.00000,0.87585
14.81000,0.05000,0.82255,0.00000,0.87255
14.82000,0.05000,0.81928,0.00000,0.86928
14.83000,0.05000,0.81604,0.00000,0.86604
14.84000,0.05000,0.81281,0.00000,0.86281
14.85000,0.05000,0.80961,0.00000,0.85961
14.86000,0.05000,0.80644,0.00000,0.85644
14.87000,0.05000,0.80328,0.00000,0.85328
14.88000,0.05000,0.80015,0.00000,0.85015
14.89000,0.05000,0.79705,0.00000,0.84705
14.90000,0.05000,0.79397,0.00000,0.84397
14.91000,0.05000,0.79092,0.00000,0.84092
14.92000,0.05000,0.78789,0.00000,0.83789
14.93000,0.05000,0.78489,0.00000,0.83489
14.94000,0.05000,0.78191,0.00000,0.83191
14.95000,0.05000,0.77896,0.00000,0.82896
14.96000,0.05000,0.77604,0.00000,0.82604
14.97000,0.05000,0.77315,0.00000,0.82315
14.98000,0.05000,0.77028,0.00000,0.82028
14.99000,0.05000,0.76744,0.00000,0.81744
15.00000,0.05000,0.76463,0.00000,0.81463
15.01000,0.05000,0.76184,0.00000,0.81184
15.02000,0.05000,0.75909,0.00000,0.80909
15.03000,0.05000,0.75636,0.00000,0.80636
15.04000,0.05000,0.75366,0.00000,0.80366
15.05000,0.05000,0.75100,0.00000,0.80100
15.06000,0.05000,0.74836,0.00000,0.79836
15.07000,0.05000,0.74575,0.00000,0.79575
15.08000,0.05000,0.74317,0.00000,0.79317
15.09000,0.05000,0.74062,0.00000,0.79062
15.10000,0.05000,0.73811,0.00000,0.78811
15.11000,0.05000,0.73562,0.00000,0.78562
15.12000,0.05000,0.73316,0.00000,0.78316
15.13000,0.05000,0.73074,0.00000,0.78074
15.14000,0.05000,0.72835,0.00000,0.77835
15.15000,0.05000,0.72599,0.00000,0.77599
15.16000,0.05000,0.72366,0.00000,0.77366
15.17000,0.05000,0.72136,0.00000,0.77136
15.18000,0.05000,0.71910,0.00000,0.76910
15.19000,0.05000,0.71687,0.00000,0.76687
15.20000,0.05000,0.71467,0.00000,0.76467
15.21000,0.05000,0.71250,0.00000,0.76250
15.22000,0.05000,0.71037,0.00000,0.76037
15.23000,0.05000,0.70827,0.00000,0.75827
15.24000,0.05000,0.70621,0.00000,0.75621
15.25000,0.05000,0.70418,0.00000,0.75418
15.26000,0.05000,0.70219,0.00000,0.75219
15.27000,0.05000,0.70022,0.00000,0.75022
15.28000,0.05000,0.69830,0.00000,0.74830
15.29000,0.05000,0.69641,0.00000,0.74641
15.30000,0.05000,0.69455,0.00000,0.74455
15.31000,0.05000,0.69273,0.00000,0.74273
15.32000,0.05000,0.69094,0.00000,0.74094
15.33000,0.05000,0.68919,0.00000,0.73919
15.34000,0.05000,0.68748,0.00000,0.73748
15.35000,0.05000,0.68580,0.00000,0.73580
15.36000,0.05000,0.68415,0.00000,0.73415
15.37000,0.05000,0.68255,0.00000,0.73255
15.38000,0.05000,0.68098,0.00000,0.73098
15.39000,0.05000,0.67944,0.00000,0.72944
15.40000,0.05000,0.67794,0.00000,0.72794
15.41000,0.05000,0.67648,0.00000,0.72648
15.42000,0.05000,0.67506,0.00000,0.72506
15.43000,0.05000,0.67367,0.00000,0.72367
15.44000,0.05000,0.67233,0.00000,0.72233
15.45000,0.05000,0.67101,0.00000,0.72101
15.46000,0.05000,0.66974,0.00000,0.71974
15.47000,0.05000,0.66850,0.00000,0.71850
15.48000,0.05000,0.66730,0.00000,0.71730
15.49000,0.05000,0.66614,0.00000,0.71614
15.50000,0.05000,0.66502,0.00000,0.71502
15.51000,0.05000,0.66394,0.00000,0.71394
15.52000,0.05000,0.66289,0.00000,0.71289
15.53000,0.05000,0.66188,0.00000,0.71188
15.54000,0.05000,0.66091,0.00000,0.71091
15.55000,0.05000,0.65998,0.00000,0.70998
15.56000,0.05000,0.65909,0.00000,0.70909
15.57000,0.05000,0.65823,0.00000,0.70823
15.58000,0.05000,0.65742,0.00000,0.70742
15.59000,0.05000,0.65664,0.00000,0.70664
15.60000,0.05000,0.65590,0.00000,0.70590
15.61000,0.05000,0.65521,0.00000,0.70521
15.62000,0.05000,0.65455,0.00000,0.70455
15.63000,0.05000,0.65393,0.00000,0.70393
15.64000,0.05000,0.65335,0.00000,0.70335
15.65000,0.05000,0.65280,0.00000,0.70280
15.66000,0.05000,0.65230,0.00000,0.70230
15.67000,0.05000,0.65184,0.00000,0.70184
15.68000,0.05000,0.65142,0.00000,0.70142
15.69000,0.05000,0.65103,0.00000,0.70103
15.70000,0.05000,0.65069,0.00000,0.70069
15.71000,0.05000,0.65038,0.00000,0.70038
15.72000,0.05000,0.65012,0.00000,0.70012
15.73000,0.05000,0.64989,0.00000,0.69989
15.74000,0.05000,0.64970,0.00000,0.69970
15.75000,0.05000,0.64956,0.00000,0.69956
15.76000,0.05000,0.64945,0.00000,0.69945
15.77000,0.05000,0.64938,0.00000,0.69938
15.78000,0.05000,0.64936,0.00000,0.69936
15.79000,0.05000,0.64937,0.00000,0.69937
15.80000,0.05000,0.64942,0.00000,0.69942
15.81000,0.05000,0.64951,0.00000,0.69951
15.82000,0.05000,0.64964,0.00000,0.69964
15.83000,0.05000,0.64981,0.00000,0.69981
15.84000,0.05000,0.65002,0.00000,0.70002
15.85000,0.05000,0.65027,0.00000,0.70027
15.86000,0.05000,0.65056,0.00000,0.70056
15.87000,0.05000,0.65089,0.00000,0.70089
15.88000,0.05000,0.65126,0.00000,0.70126
15.89000,0.05000,0.65167,0.00000,0.70167
15.90000,0.05000,0.65211,0.00000,0.70211
15.91000,0.05000,0.65260,0.00000,0.70260
15.92000,0.05000,0.65313,0.00000,0.70313
15.93000,0.05000,0.65369,0.00000,0.70369
15.94000,0.05000,0.65430,0.00000,0.70430
15.95000,0.05000,0.65494,0.00000,0.70494
15.96000,0.05000,0.65562,0.00000,0.70562
15.97000,0.05000,0.65635,0.00000,0.70635
15.98000,0.05000,0.65711,0.00000,0.70711
15.99000,0.05000,0.65791,0.00000,0.70791
16.00000,0.05000,0.65875,0.00000,0.70875
16.01000,0.05000,0.65962,0.00000,0.70962
16.02000,0.05000,0.66054,0.00000,0.71054
16.03000,0.05000,0.66149,0.00000,0.71149
16.04000,0.05000,0.66249,0.00000,0.71249
16.05000,0.05000,0.66352,0.00000,0.71352
16.06000,0.05000,0.66459,0.00000,0.71459
16.07000,0.05000,0.66570,0.00000,0.71570
16.08000,0.05000,0.66684,0.00000,0.71684
16.09000,0.05000,0.66803,0.00000,0.71803
16.10000,0.05000,0.66925,0.00000,0.71925
16.11000,0.05000,0.67051,0.00000,0.72051
16.12000,0.05000,0.67180,0.00000,0.72180
16.13000,0.05000,0.67314,0.00000,0.72314
16.14000,0.05000,0.67451,0.00000,0.72451
16.15000,0.05000,0.67592,0.00000,0.72592
16.16000,0.05000,0.67736,0.00000,0.72736
16.17000,0.05000,0.67885,0.00000,0.72885
16.18000,0.05000,0.68037,0.00000,0.73037
16.19000,0.05000,0.68192,0.00000,0.73192
16.20000,0.05000,0.68352,0.00000,0.73352
16.21000,0.05000,0.68515,0.00000,0.73515
16.22000,0.05000,0.68681,0.00000,0.73681
16.23000,0.05000,0.68851,0.00000,0.73851
16.24000,0.05000,0.69025,0.00000,0.74025
16.25000,0.05000,0.69202,0.00000,0.74202
16.26000,0.05000,0.69383,0.00000,0.74383
16.27000,0.05000,0.69567,0.00000,0.74567
16.28000,0.05000,0.69755,0.00000,0.74755
16.29000,0.05000,0.69946,0.00000,0.74946
16.30000,0.05000,0.70141,0.00000,0.75141
16.31000,0.05000,0.70339,0.00000,0.75339
16.32000,0.05000,0.70541,0.00000,0.75541
16.33000,0.05000,0.70746,0.00000,0.75746
16.34000,0.05000,0.70954,0.00000,0.75954
16.35000,0.05000,0.71166,0.00000,0.76166
16.36000,0.05000,0.71381,0.00000,0.76381
16.37000,0.05000,0.71600,0.00000,0.76600
16.38000,0.05000,0.71822,0.00000,0.76822
16.39000,0.05000,0.72047,0.00000,0.77047
16.40000,0.05000,0.72275,0.00000,0.77275
16.41000,0.05000,0.72507,0.00000,0.77507
16.42000,0.05000,0.72742,0.00000,0.77742
16.43000,0.05000,0.72980,0.00000,0.77980
16.44000,0.05000,0.73221,0.00000,0.78221
16.45000,0.05000,0.73465,0.00000,0.78465
16.46000,0.05000,0.73713,0.00000,0.78713
16.47000,0.05000,0.73963,0.00000,0.78963
16.48000,0.05000,0.74217,0.00000,0.79217
16.49000,0.05000,0.74474,0.00000,0.79474
16.50000,0.05000,0.74733,0.00000,0.79733
16.51000,0.05000,0.74996,0.00000,0.79996
16.52000,0.05000,0.75262,0.00000,0.80262
16.53000,0.05000,0.75530,0.00000,0.80530
16.54000,0.05000,0.75802,0.00000,0.80802
16.55000,0.05000,0.76076,0.00000,0.81076
16.56000,0.05000,0.76354,0.00000,0.81354
16.57000,0.05000,0.76634,0.00000,0.81634
16.58000,0.05000,0.76917,0.00000,0.81917
16.59000,0.05000,0.77202,0.00000,0.82202
16.60000,0.05000,0.77491,0.00000,0.82491
16.61000,0.05000,0.77782,0.00000,0.82782
16.62000,0.05000,0.78076,0.00000,0.83076
16.63000,0.05000,0.78373,0.00000,0.83373
16.64000,0.05000,0.78672,0.00000,0.83672
16.65000,0.05000,0.78973,0.00000,0.83973
16.66000,0.05000,0.79278,0.00000,0.84278
16.67000,0.05000,0.79585,0.00000,0.84585
16.68000,0.05000,0.79894,0.00000,0.84894
16.69000,0.05000,0.80206,0.00000,0.85206
16.70000,0.05000,0.80521,0.00000,0.85521
16.71000,0.05000,0.80837,0.00000,0.85837
16.72000,0.05000,0.81157,0.00000,0.86157
16.73000,0.05000,0.81478,0.00000,0.86478
16.74000,0.05000,0.81802,0.00000,0.86802
16.75000,0.05000,0.82128,0.00000,0.87128
16.76000,0.05000,0.82457,0.00000,0.87457
16.77000,0.05000,0.82787,0.00000,0.87787
16.78000,0.05000,0.83120,0.00000,0.88120
16.79000,0.05000,0.83455,0.00000,0.88455
16.80000,0.05000,0.83792,0.00000,0.88792
16.81000,0.05000,0.84132,0.00000,0.89132
16.82000,0.05000,0.84473,0.00000,0.89473
16.83000,0.05000,0.84816,0.00000,0.89816
16.84000,0.05000,0.85162,0.00000,0.90162
16.85000,0.05000,0.85509,0.00000,0.90509
16.86000,0.05000,0.85859,0.00000,0.90859
16.87000,0.05000,0.86210,0.00000,0.91210
16.88000,0.05000,0.86563,0.00000,0.91563
16.89000,0.05000,0.86918,0.00000,0.91918
16.90000,0.05000,0.87274,0.00000,0.92274
16.91000,0.05000,0.87633,0.00000,0.92633
16.92000,0.05000,0.87993,0.00000,0.92993
16.93000,0.05000,0.88355,0.00000,0.93355
16.94000,0.05000,0.88718,0.00000,0.93718
16.95000,0.05000,0.89083,0.00000,0.94083
16.96000,0.05000,0.89450,0.00000,0.94450
16.97000,0.05000,0.89818,0.00000,0.94818
16.98000,0.05000,0.90188,0.00000,0.95188
16.99000,0.05000,0.90559,0.00000,0.95559
17.00000,0.05000,0.90931,0.00000,0.95931
17.01000,0.05000,0.91305,0.00000,0.96305
17.02000,0.05000,0.91681,0.00000,0.96681
17.03000,0.05000,0.92057,0.00000,0.97057
17.04000,0.05000,0.92435,0.00000,0.97435
17.05000,0.05000,0.92815,0.00000,0.97815
17.06000,0.05000,0.93195,0.00000,0.98195
17.07000,0.05000,0.93577,0.00000,0.98577
17.08000,0.05000,0.93959,0.00000,0.98959
17.09000,0.05000,0.94343,0.00000,0.99343
17.10000,0.05000,0.94728,0.00000,0.99728
17.11000,0.05000,0.95114,0.00000,1.00114
17.12000,0.05000,0.95501,0.00000,1.00501
17.13000,0.05000,0.95888,0.00000,1.00888
17.14000,0.05000,0.96277,0.00000,1.01277
17.15000,0.05000,0.96667,0.00000,1.01667
17.16000,0.05000,0.97057,0.00000,1.02057
17.17000,0.05000,0.97448,0.00000,1.02448
17.18000,0.05000,0.97840,0.00000,1.02840
17.19000,0.05000,0.98233,0.00000,1.03233
17.20000,0.05000,0.98626,0.00000,1.03626
17.21000,0.05000,0.99020,0.00000,1.04020
17.22000,0.05000,0.99414,0.00000,1.04414
17.23000,0.05000,0.99809,0.00000,1.04809
17.24000,0.05000,1.00205,0.00000,1.05205
17.25000,0.05000,1.00601,0.00000,1.05601
17.26000,0.05000,1.00998,0.00000,1.05998
17.27000,0.05000,1.01395,0.00000,1.06395
17.28000,0.05000,1.01792,0.00000,1.06792
17.29000,0.05000,1.02189,0.00000,1.07189
17.30000,0.05000,1.02587,0.00000,1.07587
17.31000,0.05000,1.02985,0.00000,1.07985
17.32000,0.05000,1.03384,0.00000,1.08384
17.33000,0.05000,1.03782,0.00000,1.08782
17.34000,0.05000,1.04181,0.00000,1.09181
17.35000,0.05000,1.04579,0.00000,1.09579
17.36000,0.05000,1.04978,0.00000,1.09978
17.37000,0.05000,1.05377,0.00000,1.10377
17.38000,0.05000,1.05775,0.00000,1.10775
17.39000,0.05000,1.06174,0.00000,1.11174
17.40000,0.05000,1.06572,0.00000,1.11572
17.41000,0.05000,1.06971,0.00000,1.11971
17.42000,0.05000,1.07369,0.00000,1.12369
17.43000,0.05000,1.07767,0.00000,1.12767
17.44000,0.05000,1.08164,0.00000,1.13164
17.45000,0.05000,1.08562,0.00000,1.13562
17.46000,0.05000,1.08959,0.00000,1.13959
17.47000,0.05000,1.09355,0.00000,1.14355
17.48000,0.05000,1.09751,0.00000,1.14751
17.49000,0.05000,1.10147,0.00000,1.15147
17.50000,0.05000,1.10542,0.00000,1.15542
17.51000,0.05000,1.10937,0.00000,1.15937
17.52000,0.05000,1.11331,0.00000,1.16331
17.53000,0.05000,1.11724,0.00000,1.16724
17.54000,0.05000,1.12117,0.00000,1.17117
17.55000,0.05000,1.12509,0.00000,1.17509
17.56000,0.05000,1.12900,0.00000,1.17900
17.57000,0.05000,1.13291,0.00000,1.18291
17.58000,0.05000,1.13680,0.00000,1.18680
17.59000,0.05000,1.14069,0.00000,1.19069
17.60000,0.05000,1.14457,0.00000,1.19457
17.61000,0.05000,1.14844,0.00000,1.19844
17.62000,0.05000,1.15230,0.00000,1.20230
17.63000,0.05000,1.15615,0.00000,1.20615
17.64000,0.05000,1.15999,0.00000,1.20999
17.65000,0.05000,1.16382,0.00000,1.21382
17.66000,0.05000,1.16764,0.00000,1.21764
17.67000,0.05000,1.17144,0.00000,1.22144
17.68000,0.05000,1.17524,0.00000,1.22524
17.69000,0.05000,1.17902,0.00000,1.22902
17.70000,0.05000,1.18279,0.00000,1.23279
17.71000,0.05000,1.18654,0.00000,1.23654
17.72000,0.05000,1.19028,0.00000,1.24028
17.73000,0.05000,1.19401,0.00000,1.24401
17.74000,0.05000,1.19773,0.00000,1.24773
17.75000,0.05000,1.20142,0.00000,1.25142
17.76000,0.05000,1.20511,0.00000,1.25511
17.77000,0.05000,1.20878,0.00000,1.25878
17.78000,0.05000,1.21243,0.00000,1.26243
17.79000,0.05000,1.21607,0.00000,1.26607
17.80000,0.05000,1.21969,0.00000,1.26969
17.81000,0.05000,1.22329,0.00000,1.27329
17.82000,0.05000,1.22688,0.00000,1.27688
17.83000,0.05000,1.23045,0.00000,1.28045
17.84000,0.05000,1.23400,0.00000,1.28400
17.85000,0.05000,1.23753,0.00000,1.28753
17.86000,0.05000,1.24105,0.00000,1.29105
17.87000,0.05000,1.24454,0.00000,1.29454
17.88000,0.05000,1.24802,0.00000,1.29802
17.89000,0.05000,1.25148,0.00000,1.30148
17.90000,0.05000,1.25491,0.00000,1.30491
17.91000,0.05000,1.25833,0.00000,1.30833
17.92000,0.05000,1.26173,0.00000,1.31173
17.93000,0.05000,1.26510,0.00000,1.31510
17.94000,0.05000,1.26845,0.00000,1.31845
17.95000,0.05000,1.27179,0.00000,1.32179
17.96000,0.05000,1.27510,0.00000,1.32510
17.97000,0.05000,1.27838,0.00000,1.32838
17.98000,0.05000,1.28165,0.00000,1.33165
17.99000,0.05000,1.28489,0.00000,1.33489
18.00000,0.05000,1.28811,0.00000,1.33811
18.01000,0.05000,1.29131,0.00000,1.34131
18.02000,0.05000,1.29448,0.00000,1.34448
18.03000,0.05000,1.29763,0.00000,1.34763
18.04000,0.05000,1.30075,0.00000,1.35075
18.05000,0.05000,1.30385,0.00000,1.35385
18.06000,0.05000,1.30692,0.00000,1.35692
18.07000,0.05000,1.30997,0.00000,1.35997
18.08000,0.05000,1.31299,0.00000,1.36299
18.09000,0.05000,1.31598,0.00000,1.36598
18.10000,0.05000,1.31895,0.00000,1.36895
18.11000,0.05000,1.32190,0.00000,1.37190
18.12000,0.05000,1.32481,0.00000,1.37481
18.13000,0.05000,1.32770,0.00000,1.37770
18.14000,0.05000,1.33056,0.00000,1.38056
18.15000,0.05000,1.33340,0.00000,1.38340
18.16000,0.05000,1.33620,0.00000,1.38620
18.17000,0.05000,1.33898,0.00000,1.38898
18.18000,0.05000,1.34173,0.00000,1.39173
18.19000,0.05000,1.34445,0.00000,1.39445
18.20000,0.05000,1.34714,0.00000,1.39714
18.21000,0.05000,1.34980,0.00000,1.39980
18.22000,0.05000,1.35243,0.00000,1.40243
18.23000,0.05000,1.35503,0.00000,1.40503
