Time,Spring_0:a_end,Spring_0:b_end,Ball0:x,Ball1:x
16.73000,4.34204,5.58296,4.24204,5.68296
16.74000,4.34170,5.58830,4.24170,5.68830
16.75000,4.34137,5.59363,4.24137,5.69363
16.76000,4.34105,5.59895,4.24105,5.69895
16.77000,4.34075,5.60425,4.24075,5.70425
16.78000,4.34046,5.60954,4.24046,5.70954
16.79000,4.34018,5.61482,4.24018,5.71482
16.80000,4.33991,5.62009,4.23991,5.72009
16.81000,4.33966,5.62534,4.23966,5.72534
16.82000,4.33943,5.63057,4.23943,5.73057
16.83000,4.33920,5.63580,4.23920,5.73580
16.84000,4.33900,5.64100,4.23900,5.74100
16.85000,4.33880,5.64620,4.23880,5.74620
16.86000,4.33863,5.65137,4.23863,5.75137
16.87000,4.33847,5.65653,4.23847,5.75653
16.88000,4.33832,5.66168,4.23832,5.76168
16.89000,4.33819,5.66681,4.23819,5.76681
16.90000,4.33808,5.67192,4.23808,5.77192
16.91000,4.33798,5.67702,4.23798,5.77702
16.92000,4.33791,5.68209,4.23791,5.78209
16.93000,4.33784,5.68716,4.23784,5.78716
16.94000,4.33780,5.69220,4.23780,5.79220
16.95000,4.33777,5.69723,4.23777,5.79723
16.96000,4.33776,5.70224,4.23776,5.80224
16.97000,4.33777,5.70723,4.23777,5.80723
16.98000,4.33780,5.71220,4.23780,5.81220
16.99000,4.33785,5.71715,4.23785,5.81715
17.00000,4.33791,5.72209,4.23791,5.82209
17.01000,4.33800,5.72700,4.23800,5.82700
17.02000,4.33810,5.73190,4.23810,5.83190
17.03000,4.33823,5.73677,4.23823,5.83677
17.04000,4.33837,5.74163,4.23837,5.84163
17.05000,4.33854,5.74646,4.23854,5.84646
17.06000,4.33872,5.75128,4.23872,5.85128
17.07000,4.33893,5.75607,4.23893,5.85607
17.08000,4.33915,5.76085,4.23915,5.86085
17.09000,4.33940,5.76560,4.23940,5.86560
17.10000,4.33967,5.77033,4.23967,5.87033
17.11000,4.33996,5.77504,4.23996,5.87504
17.12000,4.34027,5.77973,4.24027,5.87973
17.13000,4.34060,5.78440,4.24060,5.88440
17.14000,4.34096,5.78904,4.24096,5.88904
17.15000,4.34134,5.79366,4.24134,5.89366
17.16000,4.34174,5.79826,4.24174,5.89826
17.17000,4.34216,5.80284,4.24216,5.90284
17.18000,4.34261,5.80739,4.24261,5.90739
17.19000,4.34308,5.81192,4.24308,5.91192
17.20000,4.34357,5.81643,4.24357,5.91643
17.21000,4.34409,5.82091,4.24409,5.92091
17.22000,4.34463,5.82537,4.24463,5.92537
17.23000,4.34520,5.82980,4.24520,5.92980
17.24000,4.34579,5.83421,4.24579,5.93421
17.25000,4.34640,5.83860,4.24640,5.93860
17.26000,4.34704,5.84296,4.24704,5.94296
17.27000,4.34770,5.84730,4.24770,5.94730
17.28000,4.34839,5.85161,4.24839,5.95161
17.29000,4.34910,5.85590,4.24910,5.95590
17.30000,4.34984,5.86016,4.24984,5.96016
17.31000,4.35060,5.86440,4.25060,5.96440
17.32000,4.35139,5.86861,4.25139,5.96861
17.33000,4.35221,5.87279,4.25221,5.97279
17.34000,4.35305,5.87695,4.25305,5.97695
17.35000,4.35392,5.88108,4.25392,5.98108
17.36000,4.35481,5.88519,4.25481,5.98519
17.37000,4.35573,5.88927,4.25573,5.98927
17.38000,4.35668,5.89332,4.25668,5.99332
17.39000,4.35765,5.89735,4.25765,5.99735
17.40000,4.35866,5.90134,4.25866,6.00134
17.41000,4.35968,5.90532,4.25968,6.00532
17.42000,4.36074,5.90926,4.26074,6.00926
17.43000,4.36182,5.91318,4.26182,6.01318
17.44000,4.36293,5.91707,4.26293,6.01707
17.45000,4.36407,5.92093,4.26407,6.02093
17.46000,4.36524,5.92476,4.26524,6.02476
17.47000,4.36643,5.92857,4.26643,6.02857
17.48000,4.36765,5.93235,4.26765,6.03235
17.49000,4.36890,5.93610,4.26890,6.03610
17.50000,4.37018,5.93982,4.27018,6.03982
17.51000,4.37149,5.94351,4.27149,6.04351
17.52000,4.37283,5.94717,4.27283,6.04717
17.53000,4.37419,5.95081,4.27419,6.05081
17.54000,4.37558,5.95442,4.27558,6.05442
17.55000,4.37701,5.95799,4.27701,6.05799
17.56000,4.37846,5.96154,4.27846,6.06154
17.57000,4.37994,5.96506,4.27994,6.06506
17.58000,4.38145,5.96855,4.28145,6.06855
17.59000,4.38299,5.97201,4.28299,6.07201
17.60000,4.38456,5.97544,4.28456,6.07544
17.61000,4.38615,5.97885,4.28615,6.07885
17.62000,4.38778,5.98222,4.28778,6.08222
17.63000,4.38944,5.98556,4.28944,6.08556
17.64000,4.39113,5.98887,4.29113,6.08887
17.65000,4.39284,5.99216,4.29284,6.09216
17.66000,4.39459,5.99541,4.29459,6.09541
17.67000,4.39637,5.99863,4.29637,6.09863
17.68000,4.39817,6.00183,4.29817,6.10183
17.69000,4.40001,6.00499,4.30001,6.10499
17.70000,4.40188,6.00812,4.30188,6.10812
17.71000,4.40378,6.01122,4.30378,6.11122
17.72000,4.40571,6.01429,4.30571,6.11429
17.73000,4.40767,6.01733,4.30767,6.11733
17.74000,4.40965,6.02035,4.30965,6.12035
17.75000,4.41167,6.02333,4.31167,6.12333
17.76000,4.41372,6.02628,4.31372,6.12628
17.77000,4.41581,6.02919,4.31581,6.12919
17.78000,4.41792,6.03208,4.31792,6.13208
17.79000,4.42006,6.03494,4.32006,6.13494
17.80000,4.42223,6.03777,4.32223,6.13777
17.81000,4.42444,6.04056,4.32444,6.14056
17.82000,4.42667,6.04333,4.32667,6.14333
17.83000,4.42894,6.04606,4.32894,6.14606
17.84000,4.43123,6.04877,4.33123,6.14877
17.85000,4.43356,6.05144,4.33356,6.15144
17.86000,4.43592,6.05408,4.33592,6.15408
17.87000,4.43831,6.05669,4.33831,6.15669
17.88000,4.44073,6.05927,4.34073,6.15927
17.89000,4.44318,6.06182,4.34318,6.16182
17.90000,4.44566,6.06434,4.34566,6.16434
17.91000,4.44817,6.06683,4.34817,6.16683
17.92000,4.45072,6.06928,4.35072,6.16928
17.93000,4.45329,6.07171,4.35329,6.17171
17.94000,4.45590,6.07410,4.35590,6.17410
17.95000,4.45854,6.07646,4.35854,6.17646
17.96000,4.46120,6.07880,4.36120,6.17880
17.97000,4.46390,6.08110,4.36390,6.18110
17.98000,4.46663,6.08337,4.36663,6.18337
17.99000,4.46939,6.08561,4.36939,6.18561
18.00000,4.47218,6.08782,4.37218,6.18782
18.01000,4.47500,6.09000,4.37500,6.19000
18.02000,4.47786,6.09214,4.37786,6.19214
18.03000,4.48074,6.09426,4.38074,6.19426
18.04000,4.48365,6.09635,4.38365,6.19635
18.05000,4.48660,6.09840,4.38660,6.19840
18.06000,4.48957,6.10043,4.38957,6.20043
18.07000,4.49258,6.10242,4.39258,6.20242
18.08000,4.49561,6.10439,4.39561,6.20439
18.09000,4.49868,6.10632,4.39868,6.20632
18.10000,4.50178,6.10822,4.40178,6.20822
18.11000,4.50490,6.11010,4.40490,6.21010
18.12000,4.50806,6.11194,4.40806,6.21194
18.13000,4.51125,6.11375,4.41125,6.21375
18.14000,4.51447,6.11553,4.41447,6.21553
18.15000,4.51771,6.11729,4.41771,6.21729
18.16000,4.52099,6.11901,4.42099,6.21901
18.17000,4.52430,6.12070,4.42430,6.22070
18.18000,4.52764,6.12236,4.42764,6.22236
18.19000,4.53100,6.12400,4.43100,6.22400
18.20000,4.53440,6.12560,4.43440,6.22560
18.21000,4.53783,6.12717,4.43783,6.22717
18.22000,4.54128,6.12872,4.44128,6.22872
18.23000,4.54477,6.13023,4.44477,6.23023
18.24000,4.54828,6.13172,4.44828,6.23172
18.25000,4.55183,6.13317,4.45183,6.23317
18.26000,4.55540,6.13460,4.45540,6.23460
18.27000,4.55900,6.13600,4.45900,6.23600
18.28000,4.56263,6.13737,4.46263,6.23737
18.29000,4.56629,6.13871,4.46629,6.23871
18.30000,4.56998,6.14002,4.46998,6.24002
18.31000,4.57370,6.14130,4.47370,6.24130
18.32000,4.57744,6.14256,4.47744,6.24256
18.33000,4.58121,6.14379,4.48121,6.24379
18.34000,4.58502,6.14498,4.48502,6.24498
18.35000,4.58885,6.14615,4.48885,6.24615
18.36000,4.59270,6.14730,4.49270,6.24730
18.37000,4.59659,6.14841,4.49659,6.24841
18.38000,4.60050,6.14950,4.50050,6.24950
18.39000,4.60444,6.15056,4.50444,6.25056
18.40000,4.60841,6.15159,4.50841,6.25159
18.41000,4.61240,6.15260,4.51240,6.25260
18.42000,4.61642,6.15358,4.51642,6.25358
18.43000,4.62047,6.15453,4.52047,6.25453
18.44000,4.62455,6.15545,4.52455,6.25545
18.45000,4.62865,6.15635,4.52865,6.25635
18.46000,4.63278,6.15722,4.53278,6.25722
18.47000,4.63693,6.15807,4.53693,6.25807
18.48000,4.64111,6.15889,4.54111,6.25889
18.49000,4.64532,6.15968,4.54532,6.25968
18.50000,4.64955,6.16045,4.54955,6.26045
18.51000,4.65381,6.16119,4.55381,6.26119
18.52000,4.65809,6.16191,4.55809,6.26191
18.53000,4.66240,6.16260,4.56240,6.26260
18.54000,4.66673,6.16327,4.56673,6.26327
18.55000,4.67109,6.16391,4.57109,6.26391
18.56000,4.67547,6.16453,4.57547,6.26453
18.57000,4.67988,6.16512,4.57988,6.26512
18.58000,4.68431,6.16569,4.58431,6.26569
18.59000,4.68876,6.16624,4.58876,6.26624
18.60000,4.69324,6.16676,4.59324,6.26676
18.61000,4.69775,6.16725,4.59775,6.26725
18.62000,4.70227,6.16773,4.60227,6.26773
18.63000,4.70682,6.16818,4.60682,6.26818
18.64000,4.71139,6.16861,4.61139,6.26861
18.65000,4.71599,6.16901,4.61599,6.26901
18.66000,4.72061,6.16939,4.62061,6.26939
18.67000,4.72525,6.16975,4.62525,6.26975
18.68000,4.72991,6.17009,4.62991,6.27009
18.69000,4.73460,6.17040,4.63460,6.27040
18.70000,4.73930,6.17070,4.63930,6.27070
18.71000,4.74403,6.17097,4.64403,6.27097
18.72000,4.74878,6.17122,4.64878,6.27122
18.73000,4.75355,6.17145,4.65355,6.27145
18.74000,4.75834,6.17166,4.65834,6.27166
18.75000,4.76316,6.17184,4.66316,6.27184
18.76000,4.76799,6.17201,4.66799,6.27201
18.77000,4.77284,6.17216,4.67284,6.27216
18.78000,4.77771,6.17229,4.67771,6.27229
18.79000,4.78261,6.17239,4.68261,6.27239
18.80000,4.78752,6.17248,4.68752,6.27248
18.81000,4.79245,6.17255,4.69245,6.27255
18.82000,4.79740,6.17260,4.69740,6.27260
18.83000,4.80237,6.17263,4.70237,6.27263
18.84000,4.80736,6.17264,4.70736,6.27264
18.85000,4.81236,6.17264,4.71236,6.27264
18.86000,4.81739,6.17261,4.71739,6.27261
18.87000,4.82243,6.17257,4.72243,6.27257
18.88000,4.82749,6.17251,4.72749,6.27251
18.89000,4.83256,6.17244,4.73256,6.27244
18.90000,4.83766,6.17234,4.73766,6.27234
18.91000,4.84277,6.17223,4.74277,6.27223
18.92000,4.84790,6.17210,4.74790,6.27210
18.93000,4.85304,6.17196,4.75304,6.27196
18.94000,4.85820,6.17180,4.75820,6.27180
18.95000,4.86337,6.17163,4.76337,6.27163
18.96000,4.86856,6.17144,4.76856,6.27144
18.97000,4.87377,6.17123,4.77377,6.27123
18.98000,4.87899,6.17101,4.77899,6.27101
18.99000,4.88422,6.17078,4.78422,6.27078
19.00000,4.88947,6.17053,4.78947,6.27053
19.01000,4.89473,6.17027,4.79473,6.27027
19.02000,4.90001,6.16999,4.80001,6.26999
19.03000,4.90530,6.16970,4.80530,6.26970
19.04000,4.91060,6.16940,4.81060,6.26940
19.05000,4.91592,6.16908,4.81592,6.26908
19.06000,4.92125,6.16875,4.82125,6.26875
19.07000,4.92659,6.16841,4.82659,6.26841
19.08000,4.93194,6.16806,4.83194,6.26806
19.09000,4.93731,6.16769,4.83731,6.26769
19.10000,4.94269,6.16731,4.84269,6.26731
19.11000,4.94808,6.16692,4.84808,6.26692
19.12000,4.95347,6.16653,4.85347,6.26653
19.13000,4.95888,6.16612,4.85888,6.26612
19.14000,4.96430,6.16570,4.86430,6.26570
19.15000,4.96973,6.16527,4.86973,6.26527
19.16000,4.97517,6.16483,4.87517,6.26483
19.17000,4.98062,6.16438,4.88062,6.26438
19.18000,4.98608,6.16392,4.88608,6.26392
19.19000,4.99155,6.16345,4.89155,6.26345
19.20000,4.99703,6.16297,4.89703,6.26297
19.21000,5.00251,6.16249,4.90251,6.26249
19.22000,5.00800,6.16200,4.90800,6.26200
19.23000,5.01350,6.16150,4.91350,6.26150
19.24000,5.01901,6.16099,4.91901,6.26099
19.25000,5.02453,6.16047,4.92453,6.26047
19.26000,5.03005,6.15995,4.93005,6.25995
19.27000,5.03558,6.15942,4.93558,6.25942
19.28000,5.04111,6.15889,4.94111,6.25889
19.29000,5.04665,6.15835,4.94665,6.25835
19.30000,5.05220,6.15780,4.95220,6.25780
19.31000,5.05775,6.15725,4.95775,6.25725
19.32000,5.06330,6.15670,4.96330,6.25670
19.33000,5.06886,6.15614,4.96886,6.25614
19.34000,5.07443,6.15557,4.97443,6.25557
19.35000,5.08000,6.15500,4.98000,6.25500
19.36000,5.08557,6.15443,4.98557,6.25443
19.37000,5.09115,6.15385,4.99115,6.25385
19.38000,5.09673,6.15327,4.99673,6.25327
19.39000,5.10231,6.15269,5.00231,6.25269
19.40000,5.10789,6.15211,5.00789,6.25211
19.41000,5.11348,6.15152,5.01348,6.25152
19.42000,5.11907,6.15093,5.01907,6.25093
19.43000,5.12466,6.15034,5.02466,6.25034
19.44000,5.13025,6.14975,5.03025,6.24975
19.45000,5.13585,6.14915,5.03585,6.24915
19.46000,5.14144,6.14856,5.04144,6.24856
19.47000,5.14703,6.14797,5.04703,6.24797
19.48000,5.15263,6.14737,5.05263,6.24737
19.49000,5.15822,6.14678,5.05822,6.24678
19.50000,5.16381,6.14619,5.06381,6.24619
19.51000,5.16941,6.14559,5.06941,6.24559
19.52000,5.17500,6.14500,5.07500,6.24500
19.53000,5.18059,6.14441,5.08059,6.24441
19.54000,5.18617,6.14383,5.08617,6.24383
19.55000,5.19176,6.14324,5.09176,6.24324
19.56000,5.19734,6.14266,5.09734,6.24266
19.57000,5.20292,6.14208,5.10292,6.24208
19.58000,5.20850,6.14150,5.10850,6.24150
19.59000,5.21407,6.14093,5.11407,6.24093
19.60000,5.21965,6.14035,5.11965,6.24035
19.61000,5.22521,6.13979,5.12521,6.23979
19.62000,5.23077,6.13923,5.13077,6.23923
19.63000,5.23633,6.13867,5.13633,6.23867
19.64000,5.24188,6.13812,5.14188,6.23812
19.65000,5.24743,6.13757,5.14743,6.23757
19.66000,5.25297,6.13703,5.15297,6.23703
19.67000,5.25851,6.13649,5.15851,6.23649
19.68000,5.26404,6.13596,5.16404,6.23596
19.69000,5.26956,6.13544,5.16956,6.23544
19.70000,5.27508,6.13492,5.17508,6.23492
19.71000,5.28059,6.13441,5.18059,6.23441
19.72000,5.28609,6.13391,5.18609,6.23391
19.73000,5.29159,6.13341,5.19159,6.23341
19.74000,5.29708,6.13292,5.19708,6.23292
19.75000,5.30256,6.13244,5.20256,6.23244
19.76000,5.30803,6.13197,5.20803,6.23197
19.77000,5.31349,6.13151,5.21349,6.23151
19.78000,5.31894,6.13106,5.21894,6.23106
19.79000,5.32438,6.13062,5.22438,6.23062
19.80000,5.32982,6.13018,5.22982,6.23018
19.81000,5.33524,6.12976,5.23524,6.22976
19.82000,5.34065,6.12935,5.24065,6.22935
19.83000,5.34606,6.12894,5.24606,6.22894
19.84000,5.35145,6.12855,5.25145,6.22855
19.85000,5.35683,6.12817,5.25683,6.22817
19.86000,5.36220,6.12780,5.26220,6.22780
19.87000,5.36756,6.12744,5.26756,6.22744
19.88000,5.37290,6.12710,5.27290,6.22710
19.89000,5.37824,6.12676,5.27824,6.22676
19.90000,5.38356,6.12644,5.28356,6.22644
19.91000,5.38887,6.12613,5.28887,6.22613
19.92000,5.39416,6.12584,5.29416,6.22584
19.93000,5.39944,6.12556,5.29944,6.22556
19.94000,5.40471,6.12529,5.30471,6.22529
19.95000,5.40996,6.12504,5.30996,6.22504
19.96000,5.41520,6.12480,5.31520,6.22480
19.97000,5.42043,6.12457,5.32043,6.22457
19.98000,5.42564,6.12436,5.32564,6.22436
19.99000,5.43083,6.12417,5.33083,6.22417
20.00000,5.43601,6.12399,5.33601,6.22399
20.01000,5.44118,6.12382,5.34118,6.22382
20.02000,5.44633,6.12367,5.34633,6.22367
20.03000,5.45146,6.12354,5.35146,6.22354
20.04000,5.45657,6.12343,5.35657,6.22343
20.05000,5.46167,6.12333,5.36167,6.22333
20.06000,5.46676,6.12324,5.36676,6.22324
20.07000,5.47182,6.12318,5.37182,6.22318
20.08000,5.47687,6.12313,5.37687,6.22313
20.09000,5.48190,6.12310,5.38190,6.22310
20.10000,5.48691,6.12309,5.38691,6.22309
20.11000,5.49190,6.12310,5.39190,6.22310
20.12000,5.49688,6.12312,5.39688,6.22312
20.13000,5.50184,6.12316,5.40184,6.22316
20.14000,5.50677,6.12323,5.40677,6.22323
20.15000,5.51169,6.12331,5.41169,6.22331
20.16000,5.51659,6.12341,5.41659,6.22341
20.17000,5.52147,6.12353,5.42147,6.22353
20.18000,5.52633,6.12367,5.42633,6.22367
20.19000,5.53117,6.12383,5.43117,6.22383
20.20000,5.53599,6.12401,5.43599,6.22401
20.21000,5.54079,6.12421,5.44079,6.22421
20.22000,5.54557,6.12443,5.44557,6.22443
20.23000,5.55032,6.12468,5.45032,6.22468
20.24000,5.55506,6.12494,5.45506,6.22494
20.25000,5.55977,6.12523,5.45977,6.22523
20.26000,5.56447,6.12553,5.46447,6.22553
20.27000,5.56914,6.12586,5.46914,6.22586
20.28000,5.57378,6.12622,5.47378,6.22622
20.29000,5.57841,6.12659,5.47841,6.22659
20.30000,5.58301,6.12699,5.48301,6.22699
20.31000,5.58759,6.12741,5.48759,6.22741
20.32000,5.59215,6.12785,5.49215,6.22785
20.33000,5.59669,6.12831,5.49669,6.22831
20.34000,5.60120,6.12880,5.50120,6.22880
20.35000,5.60568,6.12932,5.50568,6.22932
20.36000,5.61015,6.12985,5.51015,6.22985
20.37000,5.61459,6.13041,5.51459,6.23041
20.38000,5.61900,6.13100,5.51900,6.23100
20.39000,5.62339,6.13161,5.52339,6.23161
20.40000,5.62776,6.13224,5.52776,6.23224
20.41000,5.63210,6.13290,5.53210,6.23290
20.42000,5.63642,6.13358,5.53642,6.23358
20.43000,5.64071,6.13429,5.54071,6.23429
20.44000,5.64497,6.13503,5.54497,6.23503
20.45000,5.64921,6.13579,5.54921,6.23579
20.46000,5.65343,6.13657,5.55343,6.23657
20.47000,5.65762,6.13738,5.55762,6.23738
20.48000,5.66178,6.13822,5.56178,6.23822
20.49000,5.66592,6.13908,5.56592,6.23908
20.50000,5.67003,6.13997,5.57003,6.23997
20.51000,5.67411,6.14089,5.57411,6.24089
20.52000,5.67817,6.14183,5.57817,6.24183
20.53000,5.68220,6.14280,5.58220,6.24280
20.54000,5.68620,6.14380,5.58620,6.24380
20.55000,5.69018,6.14482,5.59018,6.24482
20.56000,5.69413,6.14587,5.59413,6.24587
20.57000,5.69805,6.14695,5.59805,6.24695
20.58000,5.70194,6.14806,5.60194,6.24806
20.59000,5.70581,6.14919,5.60581,6.24919
20.60000,5.70965,6.15035,5.60965,6.25035
20.61000,5.71346,6.15154,5.61346,6.25154
20.62000,5.71724,6.15276,5.61724,6.25276
20.63000,5.72100,6.15400,5.62100,6.25400
20.64000,5.72472,6.15528,5.62472,6.25528
20.65000,5.72842,6.15658,5.62842,6.25658
20.66000,5.73209,6.15791,5.63209,6.25791
20.67000,5.73573,6.15927,5.63573,6.25927
20.68000,5.73934,6.16066,5.63934,6.26066
20.69000,5.74292,6.16208,5.64292,6.26208
20.70000,5.74648,6.16352,5.64648,6.26352
20.71000,5.75000,6.16500,5.65000,6.26500
20.72000,5.75350,6.16650,5.65350,6.26650
20.73000,5.75696,6.16804,5.65696,6.26804
20.74000,5.76040,6.16960,5.66040,6.26960
20.75000,5.76380,6.17120,5.66380,6.27120
20.76000,5.76718,6.17282,5.66718,6.27282
20.77000,5.77053,6.17447,5.67053,6.27447
20.78000,5.77385,6.17615,5.67385,6.27615
20.79000,5.77713,6.17787,5.67713,6.27787
20.80000,5.78039,6.17961,5.68039,6.27961
20.81000,5.78362,6.18138,5.68362,6.28138
20.82000,5.78682,6.18318,5.68682,6.28318
20.83000,5.78998,6.18502,5.68998,6.28502
20.84000,5.79312,6.18688,5.69312,6.28688
20.85000,5.79623,6.18877,5.69623,6.28877
20.86000,5.79930,6.19070,5.69930,6.29070
20.87000,5.80235,6.19265,5.70235,6.29265
20.88000,5.80537,6.19463,5.70537,6.29463
20.89000,5.80835,6.19665,5.70835,6.29665
20.90000,5.81130,6.19870,5.71130,6.29870
20.91000,5.81423,6.20077,5.71423,6.30077
20.92000,5.81712,6.20288,5.71712,6.30288
20.93000,5.81998,6.20502,5.71998,6.30502
20.94000,5.82282,6.20718,5.72282,6.30718
20.95000,5.82562,6.20938,5.72562,6.30938
20.96000,5.82839,6.21161,5.72839,6.31161
20.97000,5.83113,6.21387,5.73113,6.31387
20.98000,5.83383,6.21617,5.73383,6.31617
20.99000,5.83651,6.21849,5.73651,6.31849
21.00000,5.83916,6.22084,5.73916,6.32084
21.01000,5.84177,6.22323,5.74177,6.32323
21.02000,5.84436,6.22564,5.74436,6.32564
21.03000,5.84691,6.22809,5.74691,6.32809
21.04000,5.84943,6.23057,5.74943,6.33057
21.05000,5.85193,6.23307,5.75193,6.33307
21.06000,5.85439,6.23561,5.75439,6.33561
21.07000,5.85682,6.23818,5.75682,6.33818
21.08000,5.85922,6.24078,5.75922,6.34078
21.09000,5.86158,6.24342,5.76158,6.34342
21.10000,5.86392,6.24608,5.76392,6.34608
21.11000,5.86623,6.24877,5.76623,6.34877
21.12000,5.86850,6.25150,5.76850,6.35150
21.13000,5.87075,6.25425,5.77075,6.35425
21.14000,5.87296,6.25704,5.77296,6.35704
21.15000,5.87515,6.25985,5.77515,6.35985
21.16000,5.87730,6.26270,5.77730,6.36270
21.17000,5.87942,6.26558,5.77942,6.36558
21.18000,5.88151,6.26849,5.78151,6.36849
21.19000,5.88357,6.27143,5.78357,6.37143
21.20000,5.88560,6.27440,5.78560,6.37440
21.21000,5.88760,6.27740,5.78760,6.37740
21.22000,5.88957,6.28043,5.78957,6.38043
21.23000,5.89150,6.28350,5.79150,6.38350
21.24000,5.89341,6.28659,5.79341,6.38659
21.25000,5.89529,6.28971,5.79529,6.38971
21.26000,5.89714,6.29286,5.79714,6.39286
21.27000,5.89895,6.29605,5.79895,6.39605
21.28000,5.90074,6.29926,5.80074,6.39926
21.29000,5.90250,6.30250,5.80250,6.40250
21.30000,5.90422,6.30578,5.80422,6.40578
21.31000,5.90592,6.30908,5.80592,6.40908
21.32000,5.90759,6.31241,5.80759,6.41241
21.33000,5.90922,6.31578,5.80922,6.41578
21.34000,5.91083,6.31917,5.81083,6.41917
21.35000,5.91241,6.32259,5.81241,6.42259
21.36000,5.91396,6.32604,5.81396,6.42604
21.37000,5.91548,6.32952,5.81548,6.42952
21.38000,5.91697,6.33303,5.81697,6.43303
21.39000,5.91843,6.33657,5.81843,6.43657
21.40000,5.91986,6.34014,5.81986,6.44014
21.41000,5.92126,6.34374,5.82126,6.44374
21.42000,5.92263,6.34737,5.82263,6.44737
21.43000,5.92398,6.35102,5.82398,6.45102
21.44000,5.92529,6.35471,5.82529,6.45471
21.45000,5.92658,6.35842,5.82658,6.45842
21.46000,5.92784,6.36216,5.82784,6.46216
21.47000,5.92907,6.36593,5.82907,6.46593
21.48000,5.93027,6.36973,5.83027,6.46973
21.49000,5.93145,6.37355,5.83145,6.47355
21.50000,5.93259,6.37741,5.83259,6.47741
21.51000,5.93371,6.38129,5.83371,6.48129
21.52000,5.93480,6.38520,5.83480,6.48520
21.53000,5.93587,6.38913,5.83587,6.48913
21.54000,5.93690,6.39310,5.83690,6.49310
21.55000,5.93791,6.39709,5.83791,6.49709
21.56000,5.93890,6.40110,5.83890,6.50110
21.57000,5.93985,6.40515,5.83985,6.50515
21.58000,5.94078,6.40922,5.84078,6.50922
21.59000,5.94168,6.41332,5.84168,6.51332
21.60000,5.94256,6.41744,5.84256,6.51744
21.61000,5.94341,6.42159,5.84341,6.52159
21.62000,5.94423,6.42577,5.84423,6.52577
21.63000,5.94503,6.42997,5.84503,6.52997
21.64000,5.94580,6.43420,5.84580,6.53420
21.65000,5.94654,6.43846,5.84654,6.53846
21.66000,5.94726,6.44274,5.84726,6.54274
21.67000,5.94796,6.44704,5.84796,6.54704
21.68000,5.94863,6.45137,5.84863,6.55137
21.69000,5.94928,6.45572,5.84928,6.55572
21.70000,5.94990,6.46010,5.84990,6.56010
21.71000,5.95049,6.46451,5.85049,6.56451
21.72000,5.95106,6.46894,5.85106,6.56894
21.73000,5.95161,6.47339,5.85161,6.57339
21.74000,5.95214,6.47786,5.85214,6.57786
21.75000,5.95264,6.48236,5.85264,6.58236
21.76000,5.95311,6.48689,5.85311,6.58689
21.77000,5.95357,6.49143,5.85357,6.59143
21.78000,5.95400,6.49600,5.85400,6.59600
21.79000,5.95440,6.50060,5.85440,6.60060
21.80000,5.95479,6.50521,5.85479,6.60521
21.81000,5.95515,6.50985,5.85515,6.60985
21.82000,5.95549,6.51451,5.85549,6.61451
21.83000,5.95581,6.51919,5.85581,6.61919
21.84000,5.95610,6.52390,5.85610,6.62390
21.85000,5.95638,6.52862,5.85638,6.62862
21.86000,5.95663,6.53337,5.85663,6.63337
21.87000,5.95686,6.53814,5.85686,6.63814
21.88000,5.95707,6.54293,5.85707,6.64293
21.89000,5.95726,6.54774,5.85726,6.64774
21.90000,5.95743,6.55257,5.85743,6.65257
21.91000,5.95758,6.55742,5.85758,6.65742
21.92000,5.95771,6.56229,5.85771,6.66229
21.93000,5.95782,6.56718,5.85782,6.66718
21.94000,5.95791,6.57209,5.85791,6.67209
21.95000,5.95798,6.57702,5.85798,6.67702
21.96000,5.95803,6.58197,5.85803,6.68197
21.97000,5.95807,6.58693,5.85807,6.68693
21.98000,5.95808,6.59192,5.85808,6.69192
21.99000,5.95808,6.59692,5.85808,6.69692
22.00000,5.95806,6.60194,5.85806,6.70194
22.01000,5.95802,6.60698,5.85802,6.70698
22.02000,5.95796,6.61204,5.85796,6.71204
22.03000,5.95788,6.61712,5.85788,6.71712
22.04000,5.95779,6.62221,5.85779,6.72221
22.05000,5.95768,6.62732,5.85768,6.72732
22.06000,5.95756,6.63244,5.85756,6.73244
22.07000,5.95742,6.63758,5.85742,6.73758
22.08000,5.95726,6.64274,5.85726,6.74274
22.09000,5.95709,6.64791,5.85709,6.74791
22.10000,5.95690,6.65310,5.85690,6.75310
22.11000,5.95669,6.65831,5.85669,6.75831
22.12000,5.95648,6.66352,5.85648,6.76352
22.13000,5.95624,6.66876,5.85624,6.76876
22.14000,5.95599,6.67401,5.85599,6.77401
22.15000,5.95573,6.67927,5.85573,6.77927
22.16000,5.95546,6.68454,5.85546,6.78454
22.17000,5.95517,6.68983,5.85517,6.78983
22.18000,5.95487,6.69513,5.85487,6.79513
22.19000,5.95455,6.70045,5.85455,6.80045
22.20000,5.95422,6.70578,5.85422,6.80578
22.21000,5.95388,6.71112,5.85388,6.81112
22.22000,5.95353,6.71647,5.85353,6.81647
22.23000,5.95316,6.72184,5.85316,6.82184
22.24000,5.95279,6.72721,5.85279,6.82721
22.25000,5.95240,6.73260,5.85240,6.83260
22.26000,5.95200,6.73800,5.85200,6.83800
22.27000,5.95159,6.74341,5.85159,6.84341
22.28000,5.95117,6.74883,5.85117,6.84883
22.29000,5.95074,6.75426,5.85074,6.85426
22.30000,5.95030,6.75970,5.85030,6.85970
