Time,Spring_0:a_end,Spring_0:b_end,FixedHook0:x,Ball0:x,Ball1:x
8.19300,0.05000,0.99575,0.00000,1.09575,5.09208
8.19400,0.05000,0.99530,0.00000,1.09530,5.09249
8.19500,0.05000,0.99485,0.00000,1.09485,5.09290
8.19600,0.05000,0.99441,0.00000,1.09441,5.09331
8.19700,0.05000,0.99396,0.00000,1.09396,5.09373
8.19800,0.05000,0.99352,0.00000,1.09352,5.09414
8.19900,0.05000,0.99307,0.00000,1.09307,5.09455
8.20000,0.05000,0.99262,0.00000,1.09262,5.09496
8.20100,0.05000,0.99218,0.00000,1.09218,5.09538
8.20200,0.05000,0.99173,0.00000,1.09173,5.09579
8.20300,0.05000,0.99129,0.00000,1.09129,5.09620
8.20400,0.05000,0.99084,0.00000,1.09084,5.09662
8.20500,0.05000,0.99040,0.00000,1.09040,5.09703
8.20600,0.05000,0.98995,0.00000,1.08995,5.09744
8.20700,0.05000,0.98950,0.00000,1.08950,5.09785
8.20800,0.05000,0.98906,0.00000,1.08906,5.09827
8.20900,0.05000,0.98861,0.00000,1.08861,5.09868
8.21000,0.05000,0.98817,0.00000,1.08817,5.09909
8.21100,0.05000,0.98772,0.00000,1.08772,5.09950
8.21200,0.05000,0.98728,0.00000,1.08728,5.09992
8.21300,0.05000,0.98683,0.00000,1.08683,5.10033
8.21400,0.05000,0.98639,0.00000,1.08639,5.10074
8.21500,0.05000,0.98594,0.00000,1.08594,5.10116
8.21600,0.05000,0.98550,0.00000,1.08550,5.10157
8.21700,0.05000,0.98505,0.00000,1.08505,5.10198
8.21800,0.05000,0.98461,0.00000,1.08461,5.10239
8.21900,0.05000,0.98417,0.00000,1.08417,5.10281
8.22000,0.05000,0.98372,0.00000,1.08372,5.10322
8.22100,0.05000,0.98328,0.00000,1.08328,5.10363
8.22200,0.05000,0.98283,0.00000,1.08283,5.10404
8.22300,0.05000,0.98239,0.00000,1.08239,5.10446
8.22400,0.05000,0.98194,0.00000,1.08194,5.10487
8.22500,0.05000,0.98150,0.00000,1.08150,5.10528
8.22600,0.05000,0.98105,0.00000,1.08105,5.10570
8.22700,0.05000,0.98061,0.00000,1.08061,5.10611
8.22800,0.05000,0.98017,0.00000,1.08017,5.10652
8.22900,0.05000,0.97972,0.00000,1.07972,5.10693
8.23000,0.05000,0.97928,0.00000,1.07928,5.10735
8.23100,0.05000,0.97883,0.00000,1.07883,5.10776
8.23200,0.05000,0.97839,0.00000,1.07839,5.10817
8.23300,0.05000,0.97795,0.00000,1.07795,5.10859
8.23400,0.05000,0.97750,0.00000,1.07750,5.10900
8.23500,0.05000,0.97706,0.00000,1.07706,5.10941
8.23600,0.05000,0.97662,0.00000,1.07662,5.10982
8.23700,0.05000,0.97617,0.00000,1.07617,5.11024
8.23800,0.05000,0.97573,0.00000,1.07573,5.11065
8.23900,0.05000,0.97529,0.00000,1.07529,5.11106
8.24000,0.05000,0.97484,0.00000,1.07484,5.11147
8.24100,0.05000,0.97440,0.00000,1.07440,5.11189
8.24200,0.05000,0.97396,0.00000,1.07396,5.11230
8.24300,0.05000,0.97351,0.00000,1.07351,5.11271
8.24400,0.05000,0.97307,0.00000,1.07307,5.11313
8.24500,0.05000,0.97263,0.00000,1.07263,5.11354
8.24600,0.05000,0.97219,0.00000,1.07219,5.11395
8.24700,0.05000,0.97174,0.00000,1.07174,5.11436
8.24800,0.05000,0.97130,0.00000,1.07130,5.11478
8.24900,0.05000,0.97086,0.00000,1.07086,5.11519
8.25000,0.05000,0.97042,0.00000,1.07042,5.11560
8.25100,0.05000,0.96997,0.00000,1.06997,5.11601
8.25200,0.05000,0.96953,0.00000,1.06953,5.11643
8.25300,0.05000,0.96909,0.00000,1.06909,5.11684
8.25400,0.05000,0.96865,0.00000,1.06865,5.11725
8.25500,0.05000,0.96821,0.00000,1.06821,5.11767
8.25600,0.05000,0.96776,0.00000,1.06776,5.11808
8.25700,0.05000,0.96732,0.00000,1.06732,5.11849
8.25800,0.05000,0.96688,0.00000,1.06688,5.11890
8.25900,0.05000,0.96644,0.00000,1.06644,5.11932
8.26000,0.05000,0.96600,0.00000,1.06600,5.11973
8.26100,0.05000,0.96556,0.00000,1.06556,5.12014
8.26200,0.05000,0.96511,0.00000,1.06511,5.12055
8.26300,0.05000,0.96467,0.00000,1.06467,5.12097
8.26400,0.05000,0.96423,0.00000,1.06423,5.12138
8.26500,0.05000,0.96379,0.00000,1.06379,5.12179
8.26600,0.05000,0.96335,0.00000,1.06335,5.12221
8.26700,0.05000,0.96291,0.00000,1.06291,5.12262
8.26800,0.05000,0.96247,0.00000,1.06247,5.12303
8.26900,0.05000,0.96203,0.00000,1.06203,5.12344
8.27000,0.05000,0.96159,0.00000,1.06159,5.12386
8.27100,0.05000,0.96115,0.00000,1.06115,5.12427
8.27200,0.05000,0.96070,0.00000,1.06070,5.12468
8.27300,0.05000,0.96026,0.00000,1.06026,5.12510
8.27400,0.05000,0.95982,0.00000,1.05982,5.12551
8.27500,0.05000,0.95938,0.00000,1.05938,5.12592
8.27600,0.05000,0.95894,0.00000,1.05894,5.12633
8.27700,0.05000,0.95850,0.00000,1.05850,5.12675
8.27800,0.05000,0.95806,0.00000,1.05806,5.12716
8.27900,0.05000,0.95762,0.00000,1.05762,5.12757
8.28000,0.05000,0.95718,0.00000,1.05718,5.12798
8.28100,0.05000,0.95674,0.00000,1.05674,5.12840
8.28200,0.05000,0.95630,0.00000,1.05630,5.12881
8.28300,0.05000,0.95587,0.00000,1.05587,5.12922
8.28400,0.05000,0.95543,0.00000,1.05543,5.12964
8.28500,0.05000,0.95499,0.00000,1.05499,5.13005
8.28600,0.05000,0.95455,0.00000,1.05455,5.13046
8.28700,0.05000,0.95411,0.00000,1.05411,5.13087
8.28800,0.05000,0.95367,0.00000,1.05367,5.13129
8.28900,0.05000,0.95323,0.00000,1.05323,5.13170
8.29000,0.05000,0.95279,0.00000,1.05279,5.13211
8.29100,0.05000,0.95235,0.00000,1.05235,5.13252
8.29200,0.05000,0.95191,0.00000,1.05191,5.13294
8.29300,0.05000,0.95148,0.00000,1.05148,5.13335
8.29400,0.05000,0.95104,0.00000,1.05104,5.13376
8.29500,0.05000,0.95060,0.00000,1.05060,5.13418
8.29600,0.05000,0.95016,0.00000,1.05016,5.13459
8.29700,0.05000,0.94972,0.00000,1.04972,5.13500
8.29800,0.05000,0.94928,0.00000,1.04928,5.13541
8.29900,0.05000,0.94885,0.00000,1.04885,5.13583
8.30000,0.05000,0.94841,0.00000,1.04841,5.13624
8.30100,0.05000,0.94797,0.00000,1.04797,5.13665
8.30200,0.05000,0.94753,0.00000,1.04753,5.13706
8.30300,0.05000,0.94710,0.00000,1.04710,5.13748
8.30400,0.05000,0.94666,0.00000,1.04666,5.13789
8.30500,0.05000,0.94622,0.00000,1.04622,5.13830
8.30600,0.05000,0.94578,0.00000,1.04578,5.13872
8.30700,0.05000,0.94535,0.00000,1.04535,5.13913
8.30800,0.05000,0.94491,0.00000,1.04491,5.13954
8.30900,0.05000,0.94447,0.00000,1.04447,5.13995
8.31000,0.05000,0.94404,0.00000,1.04404,5.14037
8.31100,0.05000,0.94360,0.00000,1.04360,5.14078
8.31200,0.05000,0.94316,0.00000,1.04316,5.14119
8.31300,0.05000,0.94273,0.00000,1.04273,5.14160
8.31400,0.05000,0.94229,0.00000,1.04229,5.14202
8.31500,0.05000,0.94185,0.00000,1.04185,5.14243
8.31600,0.05000,0.94142,0.00000,1.04142,5.14284
8.31700,0.05000,0.94098,0.00000,1.04098,5.14326
8.31800,0.05000,0.94054,0.00000,1.04054,5.14367
8.31900,0.05000,0.94011,0.00000,1.04011,5.14408
8.32000,0.05000,0.93967,0.00000,1.03967,5.14449
8.32100,0.05000,0.93924,0.00000,1.03924,5.14491
8.32200,0.05000,0.93880,0.00000,1.03880,5.14532
8.32300,0.05000,0.93837,0.00000,1.03837,5.14573
8.32400,0.05000,0.93793,0.00000,1.03793,5.14615
8.32500,0.05000,0.93750,0.00000,1.03750,5.14656
8.32600,0.05000,0.93706,0.00000,1.03706,5.14697
8.32700,0.05000,0.93663,0.00000,1.03663,5.14738
8.32800,0.05000,0.93619,0.00000,1.03619,5.14780
8.32900,0.05000,0.93576,0.00000,1.03576,5.14821
8.33000,0.05000,0.93532,0.00000,1.03532,5.14862
8.33100,0.05000,0.93489,0.00000,1.03489,5.14903
8.33200,0.05000,0.93445,0.00000,1.03445,5.14945
8.33300,0.05000,0.93402,0.00000,1.03402,5.14986
8.33400,0.05000,0.93358,0.00000,1.03358,5.15027
8.33500,0.05000,0.93315,0.00000,1.03315,5.15069
8.33600,0.05000,0.93272,0.00000,1.03272,5.15110
8.33700,0.05000,0.93228,0.00000,1.03228,5.15151
8.33800,0.05000,0.93185,0.00000,1.03185,5.15192
8.33900,0.05000,0.93141,0.00000,1.03141,5.15234
8.34000,0.05000,0.93098,0.00000,1.03098,5.15275
8.34100,0.05000,0.93055,0.00000,1.03055,5.15316
8.34200,0.05000,0.93011,0.00000,1.03011,5.15357
8.34300,0.05000,0.92968,0.00000,1.02968,5.15399
8.34400,0.05000,0.92925,0.00000,1.02925,5.15440
8.34500,0.05000,0.92882,0.00000,1.02882,5.15481
8.34600,0.05000,0.92838,0.00000,1.02838,5.15523
8.34700,0.05000,0.92795,0.00000,1.02795,5.15564
8.34800,0.05000,0.92752,0.00000,1.02752,5.15605
8.34900,0.05000,0.92709,0.00000,1.02709,5.15646
8.35000,0.05000,0.92665,0.00000,1.02665,5.15688
8.35100,0.05000,0.92622,0.00000,1.02622,5.15729
8.35200,0.05000,0.92579,0.00000,1.02579,5.15770
8.35300,0.05000,0.92536,0.00000,1.02536,5.15811
8.35400,0.05000,0.92493,0.00000,1.02493,5.15853
8.35500,0.05000,0.92449,0.00000,1.02449,5.15894
8.35600,0.05000,0.92406,0.00000,1.02406,5.15935
8.35700,0.05000,0.92363,0.00000,1.02363,5.15977
8.35800,0.05000,0.92320,0.00000,1.02320,5.16018
8.35900,0.05000,0.92277,0.00000,1.02277,5.16059
8.36000,0.05000,0.92234,0.00000,1.02234,5.16100
8.36100,0.05000,0.92191,0.00000,1.02191,5.16142
8.36200,0.05000,0.92148,0.00000,1.02148,5.16183
8.36300,0.05000,0.92105,0.00000,1.02105,5.16224
8.36400,0.05000,0.92062,0.00000,1.02062,5.16266
8.36500,0.05000,0.92018,0.00000,1.02018,5.16307
8.36600,0.05000,0.91975,0.00000,1.01975,5.16348
8.36700,0.05000,0.91932,0.00000,1.01932,5.16389
8.36800,0.05000,0.91889,0.00000,1.01889,5.16431
8.36900,0.05000,0.91846,0.00000,1.01846,5.16472
8.37000,0.05000,0.91803,0.00000,1.01803,5.16513
8.37100,0.05000,0.91761,0.00000,1.01761,5.16554
8.37200,0.05000,0.91718,0.00000,1.01718,5.16596
8.37300,0.05000,0.91675,0.00000,1.01675,5.16637
8.37400,0.05000,0.91632,0.00000,1.01632,5.16678
8.37500,0.05000,0.91589,0.00000,1.01589,5.16720
8.37600,0.05000,0.91546,0.00000,1.01546,5.16761
8.37700,0.05000,0.91503,0.00000,1.01503,5.16802
8.37800,0.05000,0.91460,0.00000,1.01460,5.16843
8.37900,0.05000,0.91417,0.00000,1.01417,5.16885
8.38000,0.05000,0.91375,0.00000,1.01375,5.16926
8.38100,0.05000,0.91332,0.00000,1.01332,5.16967
8.38200,0.05000,0.91289,0.00000,1.01289,5.17008
8.38300,0.05000,0.91246,0.00000,1.01246,5.17050
8.38400,0.05000,0.91203,0.00000,1.01203,5.17091
8.38500,0.05000,0.91161,0.00000,1.01161,5.17132
8.38600,0.05000,0.91118,0.00000,1.01118,5.17174
8.38700,0.05000,0.91075,0.00000,1.01075,5.17215
8.38800,0.05000,0.91032,0.00000,1.01032,5.17256
8.38900,0.05000,0.90990,0.00000,1.00990,5.17297
8.39000,0.05000,0.90947,0.00000,1.00947,5.17339
8.39100,0.05000,0.90904,0.00000,1.00904,5.17380
8.39200,0.05000,0.90862,0.00000,1.00862,5.17421
8.39300,0.05000,0.90819,0.00000,1.00819,5.17462
8.39400,0.05000,0.90776,0.00000,1.00776,5.17504
8.39500,0.05000,0.90734,0.00000,1.00734,5.17545
8.39600,0.05000,0.90691,0.00000,1.00691,5.17586
8.39700,0.05000,0.90648,0.00000,1.00648,5.17628
8.39800,0.05000,0.90606,0.00000,1.00606,5.17669
8.39900,0.05000,0.90563,0.00000,1.00563,5.17710
8.40000,0.05000,0.90521,0.00000,1.00521,5.17751
8.40100,0.05000,0.90478,0.00000,1.00478,5.17793
8.40200,0.05000,0.90436,0.00000,1.00436,5.17834
8.40300,0.05000,0.90393,0.00000,1.00393,5.17875
8.40400,0.05000,0.90351,0.00000,1.00351,5.17916
8.40500,0.05000,0.90308,0.00000,1.00308,5.17958
8.40600,0.05000,0.90266,0.00000,1.00266,5.17999
8.40700,0.05000,0.90223,0.00000,1.00223,5.18040
8.40800,0.05000,0.90181,0.00000,1.00181,5.18082
8.40900,0.05000,0.90138,0.00000,1.00138,5.18123
8.41000,0.05000,0.90096,0.00000,1.00096,5.18164
8.41100,0.05000,0.90054,0.00000,1.00054,5.18205
8.41200,0.05000,0.90011,0.00000,1.00011,5.18247
8.41300,0.05000,0.89969,0.00000,0.99969,5.18288
8.41400,0.05000,0.89926,0.00000,0.99926,5.18329
8.41500,0.05000,0.89884,0.00000,0.99884,5.18371
8.41600,0.05000,0.89842,0.00000,0.99842,5.18412
8.41700,0.05000,0.89800,0.00000,0.99800,5.18453
8.41800,0.05000,0.89757,0.00000,0.99757,5.18494
8.41900,0.05000,0.89715,0.00000,0.99715,5.18536
8.42000,0.05000,0.89673,0.00000,0.99673,5.18577
8.42100,0.05000,0.89630,0.00000,0.99630,5.18618
8.42200,0.05000,0.89588,0.00000,0.99588,5.18659
8.42300,0.05000,0.89546,0.00000,0.99546,5.18701
8.42400,0.05000,0.89504,0.00000,0.99504,5.18742
8.42500,0.05000,0.89462,0.00000,0.99462,5.18783
8.42600,0.05000,0.89419,0.00000,0.99419,5.18825
8.42700,0.05000,0.89377,0.00000,0.99377,5.18866
8.42800,0.05000,0.89335,0.00000,0.99335,5.18907
8.42900,0.05000,0.89293,0.00000,0.99293,5.18948
8.43000,0.05000,0.89251,0.00000,0.99251,5.18990
8.43100,0.05000,0.89209,0.00000,0.99209,5.19031
8.43200,0.05000,0.89167,0.00000,0.99167,5.19072
8.43300,0.05000,0.89125,0.00000,0.99125,5.19113
8.43400,0.05000,0.89083,0.00000,0.99083,5.19155
8.43500,0.05000,0.89041,0.00000,0.99041,5.19196
8.43600,0.05000,0.88999,0.00000,0.98999,5.19237
8.43700,0.05000,0.88957,0.00000,0.98957,5.19279
8.43800,0.05000,0.88915,0.00000,0.98915,5.19320
8.43900,0.05000,0.88873,0.00000,0.98873,5.19361
8.44000,0.05000,0.88831,0.00000,0.98831,5.19402
8.44100,0.05000,0.88789,0.00000,0.98789,5.19444
8.44200,0.05000,0.88747,0.00000,0.98747,5.19485
8.44300,0.05000,0.88705,0.00000,0.98705,5.19526
8.44400,0.05000,0.88663,0.00000,0.98663,5.19567
8.44500,0.05000,0.88621,0.00000,0.98621,5.19609
8.44600,0.05000,0.88580,0.00000,0.98580,5.19650
8.44700,0.05000,0.88538,0.00000,0.98538,5.19691
8.44800,0.05000,0.88496,0.00000,0.98496,5.19733
8.44900,0.05000,0.88454,0.00000,0.98454,5.19774
8.45000,0.05000,0.88412,0.00000,0.98412,5.19815
8.45100,0.05000,0.88371,0.00000,0.98371,5.19856
8.45200,0.05000,0.88329,0.00000,0.98329,5.19898
8.45300,0.05000,0.88287,0.00000,0.98287,5.19939
8.45400,0.05000,0.88245,0.00000,0.98245,5.19980
8.45500,0.05000,0.88204,0.00000,0.98204,5.20022
8.45600,0.05000,0.88162,0.00000,0.98162,5.20063
8.45700,0.05000,0.88120,0.00000,0.98120,5.20104
8.45800,0.05000,0.88079,0.00000,0.98079,5.20145
8.45900,0.05000,0.88037,0.00000,0.98037,5.20187
8.46000,0.05000,0.87995,0.00000,0.97995,5.20228
8.46100,0.05000,0.87954,0.00000,0.97954,5.20269
8.46200,0.05000,0.87912,0.00000,0.97912,5.20310
8.46300,0.05000,0.87871,0.00000,0.97871,5.20352
8.46400,0.05000,0.87829,0.00000,0.97829,5.20393
8.46500,0.05000,0.87788,0.00000,0.97788,5.20434
8.46600,0.05000,0.87746,0.00000,0.97746,5.20476
8.46700,0.05000,0.87705,0.00000,0.97705,5.20517
8.46800,0.05000,0.87663,0.00000,0.97663,5.20558
8.46900,0.05000,0.87622,0.00000,0.97622,5.20599
8.47000,0.05000,0.87580,0.00000,0.97580,5.20641
8.47100,0.05000,0.87539,0.00000,0.97539,5.20682
8.47200,0.05000,0.87497,0.00000,0.97497,5.20723
8.47300,0.05000,0.87456,0.00000,0.97456,5.20764
8.47400,0.05000,0.87415,0.00000,0.97415,5.20806
8.47500,0.05000,0.87373,0.00000,0.97373,5.20847
8.47600,0.05000,0.87332,0.00000,0.97332,5.20888
8.47700,0.05000,0.87291,0.00000,0.97291,5.20930
8.47800,0.05000,0.87249,0.00000,0.97249,5.20971
8.47900,0.05000,0.87208,0.00000,0.97208,5.21012
8.48000,0.05000,0.87167,0.00000,0.97167,5.21053
8.48100,0.05000,0.87126,0.00000,0.97126,5.21095
8.48200,0.05000,0.87084,0.00000,0.97084,5.21136
8.48300,0.05000,0.87043,0.00000,0.97043,5.21177
8.48400,0.05000,0.87002,0.00000,0.97002,5.21218
8.48500,0.05000,0.86961,0.00000,0.96961,5.21260
8.48600,0.05000,0.86920,0.00000,0.96920,5.21301
8.48700,0.05000,0.86878,0.00000,0.96878,5.21342
8.48800,0.05000,0.86837,0.00000,0.96837,5.21384
8.48900,0.05000,0.86796,0.00000,0.96796,5.21425
8.49000,0.05000,0.86755,0.00000,0.96755,5.21466
8.49100,0.05000,0.86714,0.00000,0.96714,5.21507
8.49200,0.05000,0.86673,0.00000,0.96673,5.21549
8.49300,0.05000,0.86632,0.00000,0.96632,5.21590
8.49400,0.05000,0.86591,0.00000,0.96591,5.21631
8.49500,0.05000,0.86550,0.00000,0.96550,5.21673
8.49600,0.05000,0.86509,0.00000,0.96509,5.21714
8.49700,0.05000,0.86468,0.00000,0.96468,5.21755
8.49800,0.05000,0.86427,0.00000,0.96427,5.21796
8.49900,0.05000,0.86386,0.00000,0.96386,5.21838
8.50000,0.05000,0.86345,0.00000,0.96345,5.21879
8.50100,0.05000,0.86304,0.00000,0.96304,5.21920
8.50200,0.05000,0.86264,0.00000,0.96264,5.21961
8.50300,0.05000,0.86223,0.00000,0.96223,5.22003
8.50400,0.05000,0.86182,0.00000,0.96182,5.22044
8.50500,0.05000,0.86141,0.00000,0.96141,5.22085
8.50600,0.05000,0.86100,0.00000,0.96100,5.22127
8.50700,0.05000,0.86060,0.00000,0.96060,5.22168
8.50800,0.05000,0.86019,0.00000,0.96019,5.22209
8.50900,0.05000,0.85978,0.00000,0.95978,5.22250
8.51000,0.05000,0.85937,0.00000,0.95937,5.22292
8.51100,0.05000,0.85897,0.00000,0.95897,5.22333
8.51200,0.05000,0.85856,0.00000,0.95856,5.22374
8.51300,0.05000,0.85815,0.00000,0.95815,5.22415
8.51400,0.05000,0.85775,0.00000,0.95775,5.22457
8.51500,0.05000,0.85734,0.00000,0.95734,5.22498
8.51600,0.05000,0.85693,0.00000,0.95693,5.22539
8.51700,0.05000,0.85653,0.00000,0.95653,5.22581
8.51800,0.05000,0.85612,0.00000,0.95612,5.22622
8.51900,0.05000,0.85572,0.00000,0.95572,5.22663
8.52000,0.05000,0.85531,0.00000,0.95531,5.22704
8.52100,0.05000,0.85491,0.00000,0.95491,5.22746
8.52200,0.05000,0.85450,0.00000,0.95450,5.22787
8.52300,0.05000,0.85410,0.00000,0.95410,5.22828
8.52400,0.05000,0.85369,0.00000,0.95369,5.22869
8.52500,0.05000,0.85329,0.00000,0.95329,5.22911
8.52600,0.05000,0.85289,0.00000,0.95289,5.22952
8.52700,0.05000,0.85248,0.00000,0.95248,5.22993
8.52800,0.05000,0.85208,0.00000,0.95208,5.23035
8.52900,0.05000,0.85168,0.00000,0.95168,5.23076
8.53000,0.05000,0.85127,0.00000,0.95127,5.23117
8.53100,0.05000,0.85087,0.00000,0.95087,5.23158
8.53200,0.05000,0.85047,0.00000,0.95047,5.23200
8.53300,0.05000,0.85006,0.00000,0.95006,5.23241
8.53400,0.05000,0.84966,0.00000,0.94966,5.23282
8.53500,0.05000,0.84926,0.00000,0.94926,5.23323
8.53600,0.05000,0.84886,0.00000,0.94886,5.23365
8.53700,0.05000,0.84845,0.00000,0.94845,5.23406
8.53800,0.05000,0.84805,0.00000,0.94805,5.23447
8.53900,0.05000,0.84765,0.00000,0.94765,5.23489
8.54000,0.05000,0.84725,0.00000,0.94725,5.23530
8.54100,0.05000,0.84685,0.00000,0.94685,5.23571
8.54200,0.05000,0.84645,0.00000,0.94645,5.23612
8.54300,0.05000,0.84605,0.00000,0.94605,5.23654
8.54400,0.05000,0.84565,0.00000,0.94565,5.23695
8.54500,0.05000,0.84525,0.00000,0.94525,5.23736
8.54600,0.05000,0.84485,0.00000,0.94485,5.23778
8.54700,0.05000,0.84445,0.00000,0.94445,5.23819
8.54800,0.05000,0.84405,0.00000,0.94405,5.23860
8.54900,0.05000,0.84365,0.00000,0.94365,5.23901
8.55000,0.05000,0.84325,0.00000,0.94325,5.23943
8.55100,0.05000,0.84285,0.00000,0.94285,5.23984
8.55200,0.05000,0.84245,0.00000,0.94245,5.24025
8.55300,0.05000,0.84205,0.00000,0.94205,5.24066
8.55400,0.05000,0.84166,0.00000,0.94166,5.24108
8.55500,0.05000,0.84126,0.00000,0.94126,5.24149
8.55600,0.05000,0.84086,0.00000,0.94086,5.24190
8.55700,0.05000,0.84046,0.00000,0.94046,5.24232
8.55800,0.05000,0.84006,0.00000,0.94006,5.24273
8.55900,0.05000,0.83967,0.00000,0.93967,5.24314
8.56000,0.05000,0.83927,0.00000,0.93927,5.24355
8.56100,0.05000,0.83887,0.00000,0.93887,5.24397
8.56200,0.05000,0.83848,0.00000,0.93848,5.24438
8.56300,0.05000,0.83808,0.00000,0.93808,5.24479
8.56400,0.05000,0.83768,0.00000,0.93768,5.24520
8.56500,0.05000,0.83729,0.00000,0.93729,5.24562
8.56600,0.05000,0.83689,0.00000,0.93689,5.24603
8.56700,0.05000,0.83650,0.00000,0.93650,5.24644
8.56800,0.05000,0.83610,0.00000,0.93610,5.24686
8.56900,0.05000,0.83571,0.00000,0.93571,5.24727
8.57000,0.05000,0.83531,0.00000,0.93531,5.24768
8.57100,0.05000,0.83492,0.00000,0.93492,5.24809
8.57200,0.05000,0.83452,0.00000,0.93452,5.24851
8.57300,0.05000,0.83413,0.00000,0.93413,5.24892
8.57400,0.05000,0.83373,0.00000,0.93373,5.24933
8.57500,0.05000,0.83334,0.00000,0.93334,5.24974
8.57600,0.05000,0.83294,0.00000,0.93294,5.25016
8.57700,0.05000,0.83255,0.00000,0.93255,5.25057
8.57800,0.05000,0.83216,0.00000,0.93216,5.25098
8.57900,0.05000,0.83177,0.00000,0.93177,5.25140
8.58000,0.05000,0.83137,0.00000,0.93137,5.25181
8.58100,0.05000,0.83098,0.00000,0.93098,5.25222
8.58200,0.05000,0.83059,0.00000,0.93059,5.25263
8.58300,0.05000,0.83020,0.00000,0.93020,5.25305
8.58400,0.05000,0.82980,0.00000,0.92980,5.25346
8.58500,0.05000,0.82941,0.00000,0.92941,5.25387
8.58600,0.05000,0.82902,0.00000,0.92902,5.25429
8.58700,0.05000,0.82863,0.00000,0.92863,5.25470
8.58800,0.05000,0.82824,0.00000,0.92824,5.25511
8.58900,0.05000,0.82785,0.00000,0.92785,5.25552
8.59000,0.05000,0.82746,0.00000,0.92746,5.25594
8.59100,0.05000,0.82707,0.00000,0.92707,5.25635
8.59200,0.05000,0.82668,0.00000,0.92668,5.25676
8.59300,0.05000,0.82629,0.00000,0.92629,5.25717
8.59400,0.05000,0.82590,0.00000,0.92590,5.25759
8.59500,0.05000,0.82551,0.00000,0.92551,5.25800
8.59600,0.05000,0.82512,0.00000,0.92512,5.25841
8.59700,0.05000,0.82473,0.00000,0.92473,5.25883
8.59800,0.05000,0.82434,0.00000,0.92434,5.25924
8.59900,0.05000,0.82395,0.00000,0.92395,5.25965
8.60000,0.05000,0.82356,0.00000,0.92356,5.26006
8.60100,0.05000,0.82317,0.00000,0.92317,5.26048
8.60200,0.05000,0.82279,0.00000,0.92279,5.26089
8.60300,0.05000,0.82240,0.00000,0.92240,5.26130
8.60400,0.05000,0.82201,0.00000,0.92201,5.26171
8.60500,0.05000,0.82162,0.00000,0.92162,5.26213
8.60600,0.05000,0.82124,0.00000,0.92124,5.26254
8.60700,0.05000,0.82085,0.00000,0.92085,5.26295
8.60800,0.05000,0.82046,0.00000,0.92046,5.26337
8.60900,0.05000,0.82008,0.00000,0.92008,5.26378
8.61000,0.05000,0.81969,0.00000,0.91969,5.26419
8.61100,0.05000,0.81931,0.00000,0.91931,5.26460
8.61200,0.05000,0.81892,0.00000,0.91892,5.26502
8.61300,0.05000,0.81854,0.00000,0.91854,5.26543
8.61400,0.05000,0.81815,0.00000,0.91815,5.26584
8.61500,0.05000,0.81777,0.00000,0.91777,5.26625
8.61600,0.05000,0.81738,0.00000,0.91738,5.26667
8.61700,0.05000,0.81700,0.00000,0.91700,5.26708
8.61800,0.05000,0.81661,0.00000,0.91661,5.26749
8.61900,0.05000,0.81623,0.00000,0.91623,5.26791
8.62000,0.05000,0.81584,0.00000,0.91584,5.26832
8.62100,0.05000,0.81546,0.00000,0.91546,5.26873
8.62200,0.05000,0.81508,0.00000,0.91508,5.26914
8.62300,0.05000,0.81469,0.00000,0.91469,5.26956
8.62400,0.05000,0.81431,0.00000,0.91431,5.26997
8.62500,0.05000,0.81393,0.00000,0.91393,5.27038
8.62600,0.05000,0.81355,0.00000,0.91355,5.27079
8.62700,0.05000,0.81316,0.00000,0.91316,5.27121
8.62800,0.05000,0.81278,0.00000,0.91278,5.27162
8.62900,0.05000,0.81240,0.00000,0.91240,5.27203
8.63000,0.05000,0.81202,0.00000,0.91202,5.27245
8.63100,0.05000,0.81164,0.00000,0.91164,5.27286
8.63200,0.05000,0.81126,0.00000,0.91126,5.27327
8.63300,0.05000,0.81088,0.00000,0.91088,5.27368
8.63400,0.05000,0.81050,0.00000,0.91050,5.27410
8.63500,0.05000,0.81012,0.00000,0.91012,5.27451
8.63600,0.05000,0.80974,0.00000,0.90974,5.27492
8.63700,0.05000,0.80936,0.00000,0.90936,5.27534
8.63800,0.05000,0.80898,0.00000,0.90898,5.27575
8.63900,0.05000,0.80860,0.00000,0.90860,5.27616
8.64000,0.05000,0.80822,0.00000,0.90822,5.27657
8.64100,0.05000,0.80784,0.00000,0.90784,5.27699
8.64200,0.05000,0.80746,0.00000,0.90746,5.27740
8.64300,0.05000,0.80708,0.00000,0.90708,5.27781
8.64400,0.05000,0.80671,0.00000,0.90671,5.27822
8.64500,0.05000,0.80633,0.00000,0.90633,5.27864
8.64600,0.05000,0.80595,0.00000,0.90595,5.27905
8.64700,0.05000,0.80557,0.00000,0.90557,5.27946
8.64800,0.05000,0.80520,0.00000,0.90520,5.27988
8.64900,0.05000,0.80482,0.00000,0.90482,5.28029
8.65000,0.05000,0.80444,0.00000,0.90444,5.28070
8.65100,0.05000,0.80407,0.00000,0.90407,5.28111
8.65200,0.05000,0.80369,0.00000,0.90369,5.28153
8.65300,0.05000,0.80331,0.00000,0.90331,5.28194
8.65400,0.05000,0.80294,0.00000,0.90294,5.28235
8.65500,0.05000,0.80256,0.00000,0.90256,5.28276
8.65600,0.05000,0.80219,0.00000,0.90219,5.28318
8.65700,0.05000,0.80181,0.00000,0.90181,5.28359
